county_name,age_group,sex,migration_rate
Golden Valley,10-14,female,0.06071259573075544
Grand Forks,10-14,female,-0.06252654570625275
Grant,10-14,female,0.04186577630410984
Griggs,10-14,female,0.09316302424658368
Hettinger,10-14,female,0.0957280643159603
Kidder,10-14,female,0.17268483197849452
LaMoure,10-14,female,0.02629611874833947
Logan,10-14,female,0.06647283672940835
McHenry,10-14,female,0.06857350157835466
McIntosh,10-14,female,-0.06535235981393601
McKenzie,10-14,female,0.33708704313988563
McLean,10-14,female,0.11005192604836272
Mercer,10-14,female,0.05202595896719274
Morton,10-14,female,0.04909086893788335
Mountrail,10-14,female,0.21300256930215297
Nelson,10-14,female,0.07282124427744871
Oliver,10-14,female,0.011603695420643361
Pembina,10-14,female,0.017015484838954986
Pierce,10-14,female,0.04381368504267777
Ramsey,10-14,female,0.04050335596748958
Ransom,10-14,female,0.09610179035939834
Renville,10-14,female,0.1798693489514661
Richland,10-14,female,0.03376416554803418
Rolette,10-14,female,-0.045033973765165804
Sargent,10-14,female,-0.037384516678048194
Sheridan,10-14,female,0.059396022862690856
Sioux,10-14,female,-0.035562615948607
Slope,10-14,female,0.07608699313210163
Stark,10-14,female,0.14274276211484527
Steele,10-14,female,0.048587548680012554
Stutsman,10-14,female,0.04825661742202471
Towner,10-14,female,0.007842990647184208
Traill,10-14,female,-0.00510427262067235
Walsh,10-14,female,0.045027262595148436
Ward,10-14,female,-0.025184466827561005
Wells,10-14,female,0.021086037676481408
Williams,10-14,female,0.28308521978611384
Adams,15-19,female,-0.12772179341576143
Barnes,15-19,female,0.10492224016638592
Benson,15-19,female,-0.14830994750167886
Billings,15-19,female,0.08258174620661826
Bottineau,15-19,female,0.0841969144369204
Bowman,15-19,female,-0.10987846251521838
Burke,15-19,female,-0.17383406853667466
Burleigh,15-19,female,0.1301287228562672
Cass,15-19,female,0.3278231954452135
Cavalier,15-19,female,-0.19839075609099374
Dickey,15-19,female,0.016913464253555624
Divide,15-19,female,0.06909202897283481
Dunn,15-19,female,-0.11640414386042786
Eddy,15-19,female,-0.19586556169165745
Emmons,15-19,female,-0.18047432560450632
Foster,15-19,female,-0.13325086330296948
Golden Valley,15-19,female,-0.054845967166279055
Grand Forks,15-19,female,0.5930653116015752
Grant,15-19,female,-0.17972696889940357
Griggs,15-19,female,-0.09834093580513158
Hettinger,15-19,female,-0.11533540961150456
Kidder,15-19,female,-0.1534239421821554
LaMoure,15-19,female,-0.170262598011277
Logan,15-19,female,-0.1373504063663356
McHenry,15-19,female,-0.12850590481017057
McIntosh,15-19,female,-0.0914984864914542
McKenzie,15-19,female,0.20094411151608405
McLean,15-19,female,-0.0634173323346919
Mercer,15-19,female,-0.17904019402490304
Morton,15-19,female,-0.042490304015029096
Mountrail,15-19,female,0.005721159147636394
Nelson,15-19,female,-0.12163326873599371
Oliver,15-19,female,-0.16007934791437337
Pembina,15-19,female,-0.13564463089402812
Pierce,15-19,female,-0.17129747069784446
Ramsey,15-19,female,0.0052259435855324075
Ransom,15-19,female,-0.10496937479761784
Renville,15-19,female,-0.1470019997012682
Richland,15-19,female,0.2196891233667953
Rolette,15-19,female,-0.1269973616719815
Sargent,15-19,female,-0.11386802716595204
Sheridan,15-19,female,-0.18729518938088963
Sioux,15-19,female,-0.12115502234394253
Slope,15-19,female,-0.1892734843659075
Stark,15-19,female,0.11879927131708225
Steele,15-19,female,-0.1915863326359427
Stutsman,15-19,female,0.1126651377615015
Towner,15-19,female,-0.20191511941649531
Traill,15-19,female,0.10244031445895452
Walsh,15-19,female,-0.1352400154562028
Ward,15-19,female,0.0776713035286927
Wells,15-19,female,-0.17197308635460362
Williams,15-19,female,0.1121804900036346
Adams,20-24,female,-0.3195514540163141
Barnes,20-24,female,-0.1438242294801053
Benson,20-24,female,-0.3437266433014453
Billings,20-24,female,-0.19358068752924662
Bottineau,20-24,female,-0.36475792568875226
Bowman,20-24,female,-0.38577437117044633
Burke,20-24,female,-0.30203831224206873
Burleigh,20-24,female,0.08928216123591606
Cass,20-24,female,0.8397291799942026
Cavalier,20-24,female,-0.39940294131040416
Dickey,20-24,female,-0.11778252898401496
Divide,20-24,female,-0.29179638245042905
Dunn,20-24,female,-0.27993618240276874
Eddy,20-24,female,-0.35832600745909704
Emmons,20-24,female,-0.5149175482372366
Foster,20-24,female,-0.35440561709946533
Golden Valley,20-24,female,-0.5733144349863346
Grand Forks,20-24,female,0.7550630131420452
Grant,20-24,female,-0.48619093479599007
Griggs,20-24,female,-0.380803319413456
Hettinger,20-24,female,-0.16493930015342986
Kidder,20-24,female,-0.29182029517762204
LaMoure,20-24,female,-0.37488806716644374
Logan,20-24,female,-0.450125690122958
McHenry,20-24,female,-0.4010359332493588
McIntosh,20-24,female,-0.4722827525956285
McKenzie,20-24,female,0.04804476956351436
McLean,20-24,female,-0.35518275727247733
Mercer,20-24,female,-0.36517017233635685
Morton,20-24,female,-0.0720719798225814
Mountrail,20-24,female,-0.025589736811327767
Nelson,20-24,female,-0.397158399112752
Oliver,20-24,female,-0.43647781873460634
Pembina,20-24,female,-0.42137199802149367
Pierce,20-24,female,-0.3804698826748628
Ramsey,20-24,female,-0.1681793705398964
Ransom,20-24,female,-0.332912609645185
Renville,20-24,female,-0.3058387589827827
Richland,20-24,female,-0.09122173602814761
Rolette,20-24,female,-0.2574251422139945
Sargent,20-24,female,-0.3729512918460325
Sheridan,20-24,female,-0.4142961360645372
Sioux,20-24,female,-0.19494515980071614
Slope,20-24,female,-0.3802782117570713
Stark,20-24,female,0.20108225961142745
Steele,20-24,female,-0.41447149286898105
Stutsman,20-24,female,-0.00873069861082101
Towner,20-24,female,-0.5274012768156785
Traill,20-24,female,-0.20638343041739804
Walsh,20-24,female,-0.26217282283682
Ward,20-24,female,0.3961903486983085
Wells,20-24,female,-0.3373845084878085
Williams,20-24,female,0.16120844626907097
Adams,25-29,female,0.1314372859743468
Barnes,25-29,female,-0.28764225068660615
Benson,25-29,female,-0.08450144411868896
Billings,25-29,female,0.06887704177008894
Bottineau,25-29,female,-0.08601240455765698
Bowman,25-29,female,0.17464196809765997
Burke,25-29,female,0.6955706729947952
Burleigh,25-29,female,-0.014032639210479878
Cass,25-29,female,-0.24525523205230176
Cavalier,25-29,female,0.09312390848559687
Dickey,25-29,female,-0.2911825628389929
Divide,25-29,female,0.2970555437412387
Dunn,25-29,female,0.3611291161540391
Eddy,25-29,female,0.09814517879011131
Emmons,25-29,female,0.24367589702012354
Foster,25-29,female,0.18561742700184783
Golden Valley,25-29,female,0.20932491063370615
Grand Forks,25-29,female,-0.4987864476504572
Grant,25-29,female,0.261709968015519
Griggs,25-29,female,0.18126945321891094
Hettinger,25-29,female,0.6209631694056974
Kidder,25-29,female,-0.06725434729648615
LaMoure,25-29,female,0.14484989287735292
Logan,25-29,female,0.3913789360221019
McHenry,25-29,female,0.16838451415685504
McIntosh,25-29,female,0.6136938919684171
McKenzie,25-29,female,0.7897968603356398
McLean,25-29,female,0.19357367743000886
Mercer,25-29,female,0.17172526025388524
Morton,25-29,female,0.32442395686765624
Mountrail,25-29,female,0.1565004868523135
Nelson,25-29,female,0.029610175737688624
Oliver,25-29,female,0.030826945931600513
Pembina,25-29,female,-0.03987060747929477
Pierce,25-29,female,0.05130113518392323
Ramsey,25-29,female,-0.12695826025385276
Ransom,25-29,female,0.22909395334232693
Renville,25-29,female,0.06780334183643189
Richland,25-29,female,-0.3412991962335326
Rolette,25-29,female,-0.13034789067554706
Sargent,25-29,female,0.2717737098841539
Sheridan,25-29,female,0.12822661493183074
Sioux,25-29,female,-0.1470617440624029
Slope,25-29,female,0.5266347446804455
Stark,25-29,female,-0.0026141988735000274
Steele,25-29,female,0.00923483876470143
Stutsman,25-29,female,-0.24958510853716218
Towner,25-29,female,0.30282177766398793
Traill,25-29,female,-0.21183197943647464
Walsh,25-29,female,-0.002837281399653639
Ward,25-29,female,-0.0957014378577411
Wells,25-29,female,0.04246243132699559
Williams,25-29,female,0.46429047243677546
Adams,30-34,female,0.2747817817837535
Barnes,30-34,female,0.039399392615057774
Benson,30-34,female,0.007642511606647161
Billings,30-34,female,0.8194443691628646
Bottineau,30-34,female,0.2956465335864674
Bowman,30-34,female,0.22438330755603153
Burke,30-34,female,0.28934960982160496
Burleigh,30-34,female,0.08302700640271646
Cass,30-34,female,0.004191461354619742
Cavalier,30-34,female,0.357125712097222
Dickey,30-34,female,0.029939601652913143
Divide,30-34,female,0.3922171101659712
Dunn,30-34,female,0.32698356917543114
Eddy,30-34,female,0.325917936915731
Emmons,30-34,female,0.19046662914139328
Foster,30-34,female,0.05482111537340266
Golden Valley,30-34,female,0.3145081096705961
Grand Forks,30-34,female,-0.10637714887245639
Grant,30-34,female,0.1986838010598169
Griggs,30-34,female,0.1874839792759691
Hettinger,30-34,female,0.28976931861934707
Kidder,30-34,female,0.34281556205407765
LaMoure,30-34,female,0.550395692660573
Logan,30-34,female,0.2678718771643831
McHenry,30-34,female,0.27004227181254264
McIntosh,30-34,female,0.17962264421075794
McKenzie,30-34,female,0.6771539075850439
McLean,30-34,female,0.3090346997063982
Mercer,30-34,female,0.26657740923276607
Morton,30-34,female,0.16380773920559838
Mountrail,30-34,female,0.2714898876469126
Nelson,30-34,female,0.16308080311092846
Oliver,30-34,female,0.38220281103101245
Pembina,30-34,female,0.12823429141069181
Pierce,30-34,female,0.25861808497500827
Ramsey,30-34,female,0.09232925799459807
Ransom,30-34,female,0.05103981105822142
Renville,30-34,female,0.2075703085045022
Richland,30-34,female,0.03662524388384584
Rolette,30-34,female,-0.03032762111373761
Sargent,30-34,female,0.1708815080465873
Sheridan,30-34,female,0.023980984686281397
Sioux,30-34,female,-0.05022641586905863
Slope,30-34,female,0.07460322483667578
Stark,30-34,female,0.0808446444231327
Steele,30-34,female,0.29500067092864374
Stutsman,30-34,female,0.03748226961122686
Towner,30-34,female,0.1886752817367643
Traill,30-34,female,0.17000284612920366
Walsh,30-34,female,0.07920923322768857
Ward,30-34,female,-0.06951839154341498
Wells,30-34,female,0.19367922018881387
Williams,30-34,female,0.3726504732001936
Adams,35-39,female,-0.05212917944148501
Barnes,35-39,female,0.053594628089530146
Benson,35-39,female,-0.07456646177585552
Billings,35-39,female,-0.06663268389411786
Bottineau,35-39,female,0.07795125800922191
Bowman,35-39,female,0.07884177748106405
Burke,35-39,female,0.16252487577621397
Burleigh,35-39,female,0.05389385955930127
Cass,35-39,female,-0.01257596271096528
Cavalier,35-39,female,0.08406263013956078
Dickey,35-39,female,0.007520981196948083
Divide,35-39,female,0.12263514905379376
Dunn,35-39,female,0.13387338746516783
Eddy,35-39,female,0.08409724517447792
Emmons,35-39,female,0.16173929743334806
Foster,35-39,female,0.06832727706015847
Golden Valley,35-39,female,0.08249372576456106
Grand Forks,35-39,female,-0.11416182687339307
Grant,35-39,female,0.022640273213320176
Griggs,35-39,female,0.10862349168954323
Hettinger,35-39,female,0.013204907990314721
Kidder,35-39,female,0.0375165492027902
LaMoure,35-39,female,-0.034901760050309816
Logan,35-39,female,0.14150570928178485
McHenry,35-39,female,0.10764224963007456
McIntosh,35-39,female,-0.1282370610544411
McKenzie,35-39,female,0.3292109835177248
McLean,35-39,female,0.11659895411533532
Mercer,35-39,female,0.11328446201183438
Morton,35-39,female,0.025427471529097363
Mountrail,35-39,female,0.09408012782157654
Nelson,35-39,female,0.08967545577448474
Oliver,35-39,female,0.03730087481950601
Pembina,35-39,female,0.044039800395303016
Pierce,35-39,female,0.12396179087663495
Ramsey,35-39,female,-0.026101284729060793
Ransom,35-39,female,0.036829192633283214
Renville,35-39,female,0.08047893688635607
Richland,35-39,female,0.014358710875649409
Rolette,35-39,female,-0.018816719763661973
Sargent,35-39,female,-0.07738344898112924
Sheridan,35-39,female,0.22196447937279973
Sioux,35-39,female,-0.09061449419732912
Slope,35-39,female,0.07734911645073314
Stark,35-39,female,0.12893406950091293
Steele,35-39,female,-0.006521736415299007
Stutsman,35-39,female,0.030568668029479145
Towner,35-39,female,0.18033166553023938
Traill,35-39,female,0.05934957813250668
Walsh,35-39,female,0.026574603208141694
Ward,35-39,female,-0.05497089672144122
Wells,35-39,female,-0.004077877798928289
Williams,35-39,female,0.16074927725748533
Adams,40-44,female,0.038023873468976274
Barnes,40-44,female,0.011008286202669689
Benson,40-44,female,-0.049769767982277856
Billings,40-44,female,0.07911284621991077
Bottineau,40-44,female,-0.032139585230808704
Bowman,40-44,female,-0.055937987572220405
Burke,40-44,female,-0.07818235268566695
Burleigh,40-44,female,0.05489050210307952
Cass,40-44,female,0.0026985058466859075
Cavalier,40-44,female,-0.04877750515737535
Dickey,40-44,female,0.005052447014113627
Divide,40-44,female,0.11359777756185217
Dunn,40-44,female,0.022432156111185736
Eddy,40-44,female,-0.06621652088099579
Emmons,40-44,female,0.029569967766514244
Foster,40-44,female,-0.018334410364342114
Golden Valley,40-44,female,0.14315414090112377
Grand Forks,40-44,female,-0.0659340575924599
Grant,40-44,female,0.01697217125244526
Griggs,40-44,female,0.006307417178782859
Hettinger,40-44,female,0.16043028840398496
Kidder,40-44,female,0.0515728213057078
LaMoure,40-44,female,0.11056904771290108
Logan,40-44,female,-0.07726031469595918
McHenry,40-44,female,-0.001517912979664915
McIntosh,40-44,female,0.07377360843091653
McKenzie,40-44,female,0.441072188914548
McLean,40-44,female,0.07328350674737677
Mercer,40-44,female,0.031142184298120316
Morton,40-44,female,0.05109158345580399
Mountrail,40-44,female,0.21532039313700252
Nelson,40-44,female,0.012854846643811375
Oliver,40-44,female,0.07303726970752304
Pembina,40-44,female,-0.06787210638242913
Pierce,40-44,female,-0.04891929891143733
Ramsey,40-44,female,-0.00010574315057139405
Ransom,40-44,female,0.06624899207232668
Renville,40-44,female,0.019553372690140305
Richland,40-44,female,-0.01493722461502533
Rolette,40-44,female,-0.0448646510939293
Sargent,40-44,female,0.02223317164076447
Sheridan,40-44,female,0.023259561741293115
Sioux,40-44,female,-0.08873228996031314
Slope,40-44,female,0.006971253233520228
Stark,40-44,female,0.08425624966029191
Steele,40-44,female,0.05277020393171022
Stutsman,40-44,female,-0.01275786509236932
Towner,40-44,female,-0.006454041782846542
Traill,40-44,female,0.02010380856523621
Walsh,40-44,female,-0.002531027004788817
Ward,40-44,female,-0.05651800145432352
Wells,40-44,female,0.03927280167464062
Williams,40-44,female,0.21872989292611517
Adams,45-49,female,0.005457963127671182
Barnes,45-49,female,0.0231234475126698
Benson,45-49,female,-0.07660699212009384
Billings,45-49,female,0.06422202434044333
Bottineau,45-49,female,0.04460318501499681
Bowman,45-49,female,-0.010815914238672376
Burke,45-49,female,0.15820422081536825
Burleigh,45-49,female,0.043571021056301604
Cass,45-49,female,0.00987264268366395
Cavalier,45-49,female,-0.03128559816278333
Dickey,45-49,female,-0.019375157149255126
Divide,45-49,female,0.02404325094522128
Dunn,45-49,female,0.05145688643190535
Eddy,45-49,female,-0.05605598659027444
Emmons,45-49,female,-0.06658373995987249
Foster,45-49,female,-0.003984351706994133
Golden Valley,45-49,female,-0.09327656142794566
Grand Forks,45-49,female,-0.03098583580370734
Grant,45-49,female,0.07205823212402233
Griggs,45-49,female,0.014837633003003205
Hettinger,45-49,female,-0.08067625734284962
Kidder,45-49,female,0.035491679017401294
LaMoure,45-49,female,-0.05088436593711827
Logan,45-49,female,0.036540999680813716
McHenry,45-49,female,-0.0027303416332522396
McIntosh,45-49,female,-0.05136727199044526
McKenzie,45-49,female,0.21137754004543416
McLean,45-49,female,0.01598420835177765
Mercer,45-49,female,-0.01168322204470626
Morton,45-49,female,0.03240861401882402
Mountrail,45-49,female,0.14660510224155093
Nelson,45-49,female,0.06360672500450362
Oliver,45-49,female,0.097923549711837
Pembina,45-49,female,-0.05913880325282774
Pierce,45-49,female,-0.018750420871136864
Ramsey,45-49,female,-0.01571705862059369
Ransom,45-49,female,0.005739051582794703
Renville,45-49,female,-0.004009177838214521
Richland,45-49,female,-0.028208902664617577
Rolette,45-49,female,-0.07538381287388812
Sargent,45-49,female,-0.009122599726246114
Sheridan,45-49,female,-0.00424345768492021
Sioux,45-49,female,-0.00013382820322258016
Slope,45-49,female,0.10900798951858019
Stark,45-49,female,0.058544419142268836
Steele,45-49,female,-0.0501188407963793
Stutsman,45-49,female,-0.020163705511291402
Towner,45-49,female,-0.11465589787331573
Traill,45-49,female,-0.04442315411134701
Walsh,45-49,female,-0.03758505122081327
Ward,45-49,female,-0.00524651796713535
Wells,45-49,female,0.030259744012123724
Williams,45-49,female,0.15441436461747593
Adams,50-54,female,-0.013004348064163854
Barnes,50-54,female,0.01964198141543729
Benson,50-54,female,-0.06301790775775784
Billings,50-54,female,0.019587088718161817
Bottineau,50-54,female,-0.02376658998917453
Bowman,50-54,female,-0.009177984601071
Burke,50-54,female,-0.0331832659386147
Burleigh,50-54,female,0.0340298685424526
Cass,50-54,female,0.014232297665601096
Cavalier,50-54,female,-0.020439005618053015
Dickey,50-54,female,-0.03301466664571668
Divide,50-54,female,0.17129563111252305
Dunn,50-54,female,0.07333038602729491
Eddy,50-54,female,0.030510878343474095
Emmons,50-54,female,0.03945319920758512
Foster,50-54,female,0.008196297755996534
Golden Valley,50-54,female,0.05134897606701555
Grand Forks,50-54,female,-0.03544898279586482
Grant,50-54,female,-0.07640346934759186
Griggs,50-54,female,-0.039587592385930716
Hettinger,50-54,female,-0.03978829372020254
Kidder,50-54,female,-0.061671309874037995
LaMoure,50-54,female,-0.01788128679189896
Logan,50-54,female,-0.006720800403378471
McHenry,50-54,female,-0.018250795920726495
McIntosh,50-54,female,0.03291683543188446
McKenzie,50-54,female,0.15938173435974146
McLean,50-54,female,0.0422927856842447
Mercer,50-54,female,-0.011120941532070135
Morton,50-54,female,0.02660069976392384
Mountrail,50-54,female,0.06227919987635919
Nelson,50-54,female,0.035626915835406954
Oliver,50-54,female,-0.05302835089550743
Pembina,50-54,female,0.02014281653712285
Pierce,50-54,female,0.0031552466786157404
Ramsey,50-54,female,-0.0019805186238375447
Ransom,50-54,female,0.010974395021051457
Renville,50-54,female,-0.08494428457504564
Richland,50-54,female,-0.014563838580742502
Rolette,50-54,female,-0.06975661740264594
Sargent,50-54,female,0.005633282854753851
Sheridan,50-54,female,0.026411015598156336
Sioux,50-54,female,-0.09905170260586389
Slope,50-54,female,0.058532012704028094
Stark,50-54,female,0.053367127503175106
Steele,50-54,female,-0.09309406413185425
Stutsman,50-54,female,0.03412845639754467
Towner,50-54,female,0.03784289198896725
Traill,50-54,female,-0.008226972069298157
Walsh,50-54,female,-0.01712764354907493
Ward,50-54,female,-0.03154800733656182
Wells,50-54,female,-0.019242635207267652
Williams,50-54,female,0.1101380734723629
Adams,55-59,female,-0.04593355290187523
Barnes,55-59,female,-0.01551170639874797
Benson,55-59,female,-0.012020450008734428
Billings,55-59,female,-0.07378713216126653
Bottineau,55-59,female,-0.007978517968009994
Bowman,55-59,female,-0.022264686870560085
Burke,55-59,female,-0.01773820373646992
Burleigh,55-59,female,0.019214394615134082
Cass,55-59,female,0.004066505651075684
Cavalier,55-59,female,-0.07172029016471226
Dickey,55-59,female,0.024277703603852174
Divide,55-59,female,0.0394318896655593
Dunn,55-59,female,-0.05703243380240461
Eddy,55-59,female,0.005219885249726601
Emmons,55-59,female,-0.024535320194348866
Foster,55-59,female,-0.022688816386244946
Golden Valley,55-59,female,-0.04235675703374571
Grand Forks,55-59,female,-0.032317420503838346
Grant,55-59,female,0.06864696282602287
Griggs,55-59,female,-0.04591881687545429
Hettinger,55-59,female,-0.08609516923902434
Kidder,55-59,female,0.0499956640468861
LaMoure,55-59,female,-0.03384681975279454
Logan,55-59,female,-0.022279416126837225
McHenry,55-59,female,-0.04403636221228244
McIntosh,55-59,female,0.01340585186991361
McKenzie,55-59,female,0.13996125521850064
McLean,55-59,female,0.06254034590685892
Mercer,55-59,female,-0.054449706931935876
Morton,55-59,female,0.007368862342160177
Mountrail,55-59,female,0.0347441754942347
Nelson,55-59,female,-0.003050340731311457
Oliver,55-59,female,-0.0979631171813056
Pembina,55-59,female,-0.05977005304421032
Pierce,55-59,female,-0.022697310750053067
Ramsey,55-59,female,-0.008189549320448453
Ransom,55-59,female,0.029810800429478628
Renville,55-59,female,0.03274919912781453
Richland,55-59,female,-0.03541680531430335
Rolette,55-59,female,-0.06448105329571482
Sargent,55-59,female,-0.03245047564343508
Sheridan,55-59,female,-0.02505795630500192
Sioux,55-59,female,-0.0434525866221874
Slope,55-59,female,-0.03208113444558887
Stark,55-59,female,-0.008488215531127523
Steele,55-59,female,-0.012468880783872326
Stutsman,55-59,female,-0.026202370346024684
Towner,55-59,female,-0.034501971535896375
Traill,55-59,female,-0.004173030770819653
Walsh,55-59,female,-0.05342514828677107
Ward,55-59,female,-0.026994191232623678
Wells,55-59,female,-0.014513226727998277
Williams,55-59,female,0.03739005365488318
Adams,60-64,female,0.04163978385216995
Barnes,60-64,female,-0.008702642236764233
Benson,60-64,female,-0.03435551401373528
Billings,60-64,female,-0.03825524695055209
Bottineau,60-64,female,0.005103480976818437
Bowman,60-64,female,0.03468392082092407
Burke,60-64,female,-0.01784208439211145
Burleigh,60-64,female,0.0031006027764457363
Cass,60-64,female,-0.00921976403013948
Cavalier,60-64,female,-0.08412300284950722
Dickey,60-64,female,-0.04883704756211153
Divide,60-64,female,0.014214178842543595
Dunn,60-64,female,-0.03501175037170316
Eddy,60-64,female,-0.04370189030064012
Emmons,60-64,female,0.017103705766402647
Foster,60-64,female,0.04364484599781368
Golden Valley,60-64,female,0.11230795103805781
Grand Forks,60-64,female,-0.05511705418328594
Grant,60-64,female,-0.0350906793161382
Griggs,60-64,female,0.07291908762525146
Hettinger,60-64,female,0.03438438606759127
Kidder,60-64,female,-0.107159766119922
LaMoure,60-64,female,0.049447076374340336
Logan,60-64,female,0.0542403858961215
McHenry,60-64,female,-0.013112769704336141
McIntosh,60-64,female,0.01692813537415347
McKenzie,60-64,female,0.034578304931093345
McLean,60-64,female,0.024591075866655442
Mercer,60-64,female,-0.061288545343250164
Morton,60-64,female,0.027605242724615474
Mountrail,60-64,female,0.022696690489723823
Nelson,60-64,female,0.001959270413226695
Oliver,60-64,female,-0.0066108158493205695
Pembina,60-64,female,-0.05997573062664209
Pierce,60-64,female,-0.013827799540539325
Ramsey,60-64,female,-0.05349334308118018
Ransom,60-64,female,-0.014891763892568992
Renville,60-64,female,-0.008132325660265522
Richland,60-64,female,-0.06103661089920211
Rolette,60-64,female,-0.07933247339651746
Sargent,60-64,female,-0.0728120211457664
Sheridan,60-64,female,-0.04408022633277277
Sioux,60-64,female,-0.1237821294434312
Slope,60-64,female,0.02974973254024995
Stark,60-64,female,-0.017140160249183106
Steele,60-64,female,-0.05517143600111563
Stutsman,60-64,female,-0.0223460883976987
Towner,60-64,female,-0.0033770405975822055
Traill,60-64,female,-0.019810752712840284
Walsh,60-64,female,-0.02907742671432355
Ward,60-64,female,-0.03777460705250117
Wells,60-64,female,0.016628172920204173
Williams,60-64,female,-0.04031633547533738
Adams,65-69,female,-0.06053830973257015
Barnes,65-69,female,-0.009326874156207577
Benson,65-69,female,-0.12290015135717401
Billings,65-69,female,-0.10322583721613751
Bottineau,65-69,female,-0.012123723871989282
Bowman,65-69,female,-0.07160374342687943
Burke,65-69,female,-0.11592648874939371
Burleigh,65-69,female,0.026647340833393037
Cass,65-69,female,-0.019889659513937702
Cavalier,65-69,female,-0.052095604411442675
Dickey,65-69,female,0.012601297273588496
Divide,65-69,female,-0.09253438504927572
Dunn,65-69,female,-0.0747877637504894
Eddy,65-69,female,0.03239950643070457
Emmons,65-69,female,0.047861965060831166
Foster,65-69,female,-0.02204418904207223
Golden Valley,65-69,female,-0.019145232956071193
Grand Forks,65-69,female,-0.05143346411859758
Grant,65-69,female,0.05601283721060063
Griggs,65-69,female,-0.019504019002805476
Hettinger,65-69,female,-0.08462144155720769
Kidder,65-69,female,-0.009385113714512072
LaMoure,65-69,female,-0.0005743792502405261
Logan,65-69,female,-0.10554623280203561
McHenry,65-69,female,-0.08307158244697652
McIntosh,65-69,female,-0.022803692352261932
McKenzie,65-69,female,-0.014865765765727179
McLean,65-69,female,0.00948003835601048
Mercer,65-69,female,-0.03860044141949216
Morton,65-69,female,-0.022603815556976114
Mountrail,65-69,female,-0.14047302071224557
Nelson,65-69,female,0.021400198380895828
Oliver,65-69,female,-0.07574939592070933
Pembina,65-69,female,-0.06116343455841075
Pierce,65-69,female,-0.048204985116041675
Ramsey,65-69,female,-0.05044443322790419
Ransom,65-69,female,-0.11006853998620533
Renville,65-69,female,-0.15261621658618788
Richland,65-69,female,-0.053005197524777455
Rolette,65-69,female,-0.08980614665735955
Sargent,65-69,female,-0.04431412581202925
Sheridan,65-69,female,-0.05633551086120725
Sioux,65-69,female,-0.07879697987118667
Slope,65-69,female,-0.10050795703013657
Stark,65-69,female,-0.05470098708919026
Steele,65-69,female,-0.013222863834919451
Stutsman,65-69,female,-0.057556452805164304
Towner,65-69,female,-0.11747318014937015
Traill,65-69,female,-0.04580915914036985
Walsh,65-69,female,-0.06940317092896375
Ward,65-69,female,-0.04914895913392792
Wells,65-69,female,-0.0005094556981218284
Williams,65-69,female,-0.10291020454207296
Adams,70-74,female,-0.06124185853951057
Barnes,70-74,female,-0.04261946757096097
Benson,70-74,female,-0.1416201717777458
Billings,70-74,female,-0.03501815488625558
Bottineau,70-74,female,-0.05241417716740717
Bowman,70-74,female,-0.09400031023253781
Burke,70-74,female,-0.02432523122262366
Burleigh,70-74,female,0.011817685183342716
Cass,70-74,female,0.014677736408168945
Cavalier,70-74,female,-0.10174083313161728
Dickey,70-74,female,-0.10414101697612371
Divide,70-74,female,-0.07394599590123611
Dunn,70-74,female,-0.15388292169688805
Eddy,70-74,female,-0.11426325838995671
Emmons,70-74,female,-0.11853875796781554
Foster,70-74,female,-0.07553337886411211
Golden Valley,70-74,female,-0.021768132735498172
Grand Forks,70-74,female,-0.028764064130145768
Grant,70-74,female,-0.06176120166601698
Griggs,70-74,female,-0.041046237113814915
Hettinger,70-74,female,-0.043974992521680946
Kidder,70-74,female,-0.1253081667690829
LaMoure,70-74,female,-0.06939555375387166
Logan,70-74,female,-0.09667134461200458
McHenry,70-74,female,-0.04779230808054455
McIntosh,70-74,female,0.013554348282639845
McKenzie,70-74,female,-0.08573829701136342
McLean,70-74,female,-0.06723060044110987
Mercer,70-74,female,-0.04551903185156554
Morton,70-74,female,-0.018532534643343382
Mountrail,70-74,female,-0.06903143893095286
Nelson,70-74,female,-0.06736795444901936
Oliver,70-74,female,-0.2052154633413734
Pembina,70-74,female,-0.12976362805842484
Pierce,70-74,female,-0.019034156614788217
Ramsey,70-74,female,-0.026348796094943776
Ransom,70-74,female,-0.07437484000171808
Renville,70-74,female,-0.11677511853901681
Richland,70-74,female,-0.02743538125653948
Rolette,70-74,female,-0.17372781093131923
Sargent,70-74,female,-0.06043024498618144
Sheridan,70-74,female,-0.04226288394912429
Sioux,70-74,female,-0.2320384240665962
Slope,70-74,female,-0.12623815852462586
Stark,70-74,female,-0.042653128822206926
Steele,70-74,female,-0.0614505774068523
Stutsman,70-74,female,-0.04900630571571188
Towner,70-74,female,-0.02580136802625012
Traill,70-74,female,-0.058261120065511
Walsh,70-74,female,-0.05098604684164859
Ward,70-74,female,-0.043978411115294845
Wells,70-74,female,-0.03571192617619218
Williams,70-74,female,-0.06598009918934812
Adams,75-79,female,-0.10743654888151676
Barnes,75-79,female,-0.06994889895531992
Benson,75-79,female,-0.19569421172579143
Billings,75-79,female,-0.05682539872598386
Bottineau,75-79,female,-0.1106598575207956
Bowman,75-79,female,0.014982263706090815
Burke,75-79,female,-0.20613958079214106
Burleigh,75-79,female,0.007118438888355394
Cass,75-79,female,0.0021974475137764484
Cavalier,75-79,female,-0.08086219652764197
Dickey,75-79,female,-0.06101907242579626
