origin_year,method,validation_year,horizon,county_fips,county_name,projected,actual,error,pct_error
2015,sdc_2024,2019,4,38055,McLean,9656.9,9529.0,127.9,1.3427
2015,sdc_2024,2019,4,38057,Mercer,8801.0,8266.0,535.0,6.4718
2015,sdc_2024,2019,4,38059,Morton,30991.0,31058.0,-67.0,-0.2157
2015,sdc_2024,2019,4,38061,Mountrail,10260.4,10239.0,21.4,0.2094
2015,sdc_2024,2019,4,38063,Nelson,2845.9,2885.0,-39.1,-1.3557
2015,sdc_2024,2019,4,38065,Oliver,1820.4,1945.0,-124.6,-6.4047
2015,sdc_2024,2019,4,38067,Pembina,6689.7,6895.0,-205.3,-2.9777
2015,sdc_2024,2019,4,38069,Pierce,4275.9,4070.0,205.9,5.0596
2015,sdc_2024,2019,4,38071,Ramsey,11445.8,11580.0,-134.2,-1.1586
2015,sdc_2024,2019,4,38073,Ransom,5251.4,5224.0,27.4,0.5248
2015,sdc_2024,2019,4,38075,Renville,2574.7,2358.0,216.7,9.19
2015,sdc_2024,2019,4,38077,Richland,15745.3,16229.0,-483.7,-2.9802
2015,sdc_2024,2019,4,38079,Rolette,14761.0,14349.0,412.0,2.8711
2015,sdc_2024,2019,4,38081,Sargent,3809.6,3851.0,-41.4,-1.0744
2015,sdc_2024,2019,4,38083,Sheridan,1268.5,1342.0,-73.5,-5.4757
2015,sdc_2024,2019,4,38085,Sioux,4484.9,4377.0,107.9,2.4659
2015,sdc_2024,2019,4,38087,Slope,789.0,761.0,28.0,3.6853
2015,sdc_2024,2019,4,38089,Stark,31468.5,30893.0,575.5,1.8629
2015,sdc_2024,2019,4,38091,Steele,1846.8,1892.0,-45.2,-2.3875
2015,sdc_2024,2019,4,38093,Stutsman,20781.7,20875.0,-93.3,-0.4471
2015,sdc_2024,2019,4,38095,Towner,2174.6,2185.0,-10.4,-0.4779
2015,sdc_2024,2019,4,38097,Traill,7878.4,8020.0,-141.6,-1.765
2015,sdc_2024,2019,4,38099,Walsh,10473.3,10645.0,-171.7,-1.6127
2015,sdc_2024,2019,4,38101,Ward,69304.9,67713.0,1591.9,2.351
2015,sdc_2024,2019,4,38103,Wells,3936.6,3908.0,28.6,0.7318
2015,sdc_2024,2019,4,38105,Williams,34222.2,35469.0,-1246.8,-3.5153
2015,m2026,2019,4,38001,Adams,2384.3,2276.0,108.3,4.7562
2015,m2026,2019,4,38003,Barnes,10980.0,10527.0,453.0,4.3028
2015,m2026,2019,4,38005,Benson,6842.9,6958.0,-115.1,-1.6543
2015,m2026,2019,4,38007,Billings,964.8,918.0,46.8,5.0948
2015,m2026,2019,4,38009,Bottineau,6778.3,6398.0,380.3,5.9445
2015,m2026,2019,4,38011,Bowman,3283.3,3067.0,216.3,7.0521
2015,m2026,2019,4,38013,Burke,2477.7,2094.0,383.7,18.3233
2015,m2026,2019,4,38015,Burleigh,95789.3,95276.0,513.3,0.5388
2015,m2026,2019,4,38017,Cass,172221.8,180294.0,-8072.2,-4.4773
2015,m2026,2019,4,38019,Cavalier,3667.7,3811.0,-143.3,-3.7596
2015,m2026,2019,4,38021,Dickey,4939.0,4931.0,8.0,0.163
2015,m2026,2019,4,38023,Divide,2684.0,2264.0,420.0,18.5497
2015,m2026,2019,4,38025,Dunn,4514.7,4328.0,186.7,4.3138
2015,m2026,2019,4,38027,Eddy,2256.5,2309.0,-52.5,-2.2724
2015,m2026,2019,4,38029,Emmons,3271.6,3278.0,-6.4,-0.1966
2015,m2026,2019,4,38031,Foster,3271.0,3207.0,64.0,1.996
2015,m2026,2019,4,38033,Golden Valley,1984.8,1763.0,221.8,12.5791
2015,m2026,2019,4,38035,Grand Forks,67593.6,70355.0,-2761.4,-3.925
2015,m2026,2019,4,38037,Grant,2307.3,2354.0,-46.7,-1.9845
2015,m2026,2019,4,38039,Griggs,2177.7,2228.0,-50.3,-2.2589
2015,m2026,2019,4,38041,Hettinger,2763.2,2503.0,260.2,10.3954
2015,m2026,2019,4,38043,Kidder,2421.4,2453.0,-31.6,-1.2877
2015,m2026,2019,4,38045,LaMoure,3995.5,4075.0,-79.5,-1.9514
2015,m2026,2019,4,38047,Logan,1904.1,1887.0,17.1,0.9082
2015,m2026,2019,4,38049,McHenry,6338.8,5808.0,530.8,9.1397
2015,m2026,2019,4,38051,McIntosh,2642.0,2566.0,76.0,2.9604
2015,m2026,2019,4,38053,McKenzie,11820.3,13594.0,-1773.7,-13.0474
2015,m2026,2019,4,38055,McLean,9919.5,9529.0,390.5,4.0981
2015,m2026,2019,4,38057,Mercer,8811.8,8266.0,545.8,6.603
2015,m2026,2019,4,38059,Morton,31430.5,31058.0,372.5,1.1993
2015,m2026,2019,4,38061,Mountrail,10168.5,10239.0,-70.5,-0.6881
2015,m2026,2019,4,38063,Nelson,2873.1,2885.0,-11.9,-0.4122
2015,m2026,2019,4,38065,Oliver,1853.7,1945.0,-91.3,-4.6954
2015,m2026,2019,4,38067,Pembina,6727.1,6895.0,-167.9,-2.4351
2015,m2026,2019,4,38069,Pierce,4339.1,4070.0,269.1,6.6116
2015,m2026,2019,4,38071,Ramsey,11607.0,11580.0,27.0,0.2333
2015,m2026,2019,4,38073,Ransom,5309.7,5224.0,85.7,1.6398
2015,m2026,2019,4,38075,Renville,2609.7,2358.0,251.7,10.6754
2015,m2026,2019,4,38077,Richland,16142.8,16229.0,-86.2,-0.531
2015,m2026,2019,4,38079,Rolette,14986.3,14349.0,637.3,4.4417
2015,m2026,2019,4,38081,Sargent,3923.8,3851.0,72.8,1.8912
2015,m2026,2019,4,38083,Sheridan,1319.6,1342.0,-22.4,-1.6695
2015,m2026,2019,4,38085,Sioux,4561.3,4377.0,184.3,4.2107
2015,m2026,2019,4,38087,Slope,803.1,761.0,42.1,5.5344
2015,m2026,2019,4,38089,Stark,31586.9,30893.0,693.9,2.2461
2015,m2026,2019,4,38091,Steele,1867.9,1892.0,-24.1,-1.2741
2015,m2026,2019,4,38093,Stutsman,20957.9,20875.0,82.9,0.3971
2015,m2026,2019,4,38095,Towner,2263.0,2185.0,78.0,3.5707
2015,m2026,2019,4,38097,Traill,7878.7,8020.0,-141.3,-1.7624
2015,m2026,2019,4,38099,Walsh,10589.8,10645.0,-55.2,-0.519
2015,m2026,2019,4,38101,Ward,70915.4,67713.0,3202.4,4.7294
2015,m2026,2019,4,38103,Wells,4012.3,3908.0,104.3,2.6689
2015,m2026,2019,4,38105,Williams,34137.4,35469.0,-1331.6,-3.7544
2015,sdc_2024,2020,5,38001,Adams,2342.9,2194.0,148.9,6.7849
2015,sdc_2024,2020,5,38003,Barnes,10815.5,10840.0,-24.5,-0.2261
2015,sdc_2024,2020,5,38005,Benson,6760.0,5960.0,800.0,13.4232
2015,sdc_2024,2020,5,38007,Billings,923.4,947.0,-23.6,-2.4915
2015,sdc_2024,2020,5,38009,Bottineau,6610.0,6370.0,240.0,3.767
2015,sdc_2024,2020,5,38011,Bowman,3260.3,2993.0,267.3,8.9318
2015,sdc_2024,2020,5,38013,Burke,2395.7,2195.0,200.7,9.1454
2015,sdc_2024,2020,5,38015,Burleigh,96398.5,98455.0,-2056.5,-2.0888
2015,sdc_2024,2020,5,38017,Cass,174080.6,184531.0,-10450.4,-5.6632
2015,sdc_2024,2020,5,38019,Cavalier,3577.4,3710.0,-132.6,-3.5729
2015,sdc_2024,2020,5,38021,Dickey,4868.0,4988.0,-120.0,-2.4065
2015,sdc_2024,2020,5,38023,Divide,2592.4,2195.0,397.4,18.1061
2015,sdc_2024,2020,5,38025,Dunn,4511.2,4095.0,416.2,10.1631
2015,sdc_2024,2020,5,38027,Eddy,2213.0,2339.0,-126.0,-5.3863
2015,sdc_2024,2020,5,38029,Emmons,3121.3,3303.0,-181.7,-5.4999
2015,sdc_2024,2020,5,38031,Foster,3189.0,3395.0,-206.0,-6.0688
2015,sdc_2024,2020,5,38033,Golden Valley,1871.2,1729.0,142.2,8.2254
2015,sdc_2024,2020,5,38035,Grand Forks,65482.0,73169.0,-7687.0,-10.5058
2015,sdc_2024,2020,5,38037,Grant,2243.9,2304.0,-60.1,-2.6065
2015,sdc_2024,2020,5,38039,Griggs,2153.4,2310.0,-156.6,-6.7808
2015,sdc_2024,2020,5,38041,Hettinger,2774.5,2484.0,290.5,11.6942
2015,sdc_2024,2020,5,38043,Kidder,2372.5,2399.0,-26.5,-1.1027
2015,sdc_2024,2020,5,38045,LaMoure,3893.9,4086.0,-192.1,-4.7005
2015,sdc_2024,2020,5,38047,Logan,1827.9,1869.0,-41.1,-2.2007
2015,sdc_2024,2020,5,38049,McHenry,6087.8,5336.0,751.8,14.0886
2015,sdc_2024,2020,5,38051,McIntosh,2570.8,2534.0,36.8,1.4537
2015,sdc_2024,2020,5,38053,McKenzie,12055.1,14707.0,-2651.9,-18.0317
2015,sdc_2024,2020,5,38055,McLean,9682.9,9776.0,-93.1,-0.952
2015,sdc_2024,2020,5,38057,Mercer,8823.2,8353.0,470.2,5.6291
2015,sdc_2024,2020,5,38059,Morton,31294.5,33291.0,-1996.5,-5.9971
2015,sdc_2024,2020,5,38061,Mountrail,10387.8,9806.0,581.8,5.9332
2015,sdc_2024,2020,5,38063,Nelson,2803.9,3019.0,-215.1,-7.1262
2015,sdc_2024,2020,5,38065,Oliver,1808.5,1875.0,-66.5,-3.5448
2015,sdc_2024,2020,5,38067,Pembina,6595.1,6835.0,-239.9,-3.5097
2015,sdc_2024,2020,5,38069,Pierce,4253.9,3990.0,263.9,6.6143
2015,sdc_2024,2020,5,38071,Ramsey,11403.5,11612.0,-208.5,-1.7952
2015,sdc_2024,2020,5,38073,Ransom,5203.8,5701.0,-497.2,-8.7218
2015,sdc_2024,2020,5,38075,Renville,2575.1,2290.0,285.1,12.4509
2015,sdc_2024,2020,5,38077,Richland,15595.4,16531.0,-935.6,-5.6595
2015,sdc_2024,2020,5,38079,Rolette,14768.0,12194.0,2574.0,21.1085
2015,sdc_2024,2020,5,38081,Sargent,3782.0,3866.0,-84.0,-2.172
2015,sdc_2024,2020,5,38083,Sheridan,1252.1,1268.0,-15.9,-1.2504
2015,sdc_2024,2020,5,38085,Sioux,4491.4,3897.0,594.4,15.2532
2015,sdc_2024,2020,5,38087,Slope,791.6,707.0,84.6,11.9599
2015,sdc_2024,2020,5,38089,Stark,31756.9,33650.0,-1893.1,-5.6259
2015,sdc_2024,2020,5,38091,Steele,1830.5,1791.0,39.5,2.2075
2015,sdc_2024,2020,5,38093,Stutsman,20697.1,21601.0,-903.9,-4.1846
2015,sdc_2024,2020,5,38095,Towner,2149.4,2155.0,-5.6,-0.2577
2015,sdc_2024,2020,5,38097,Traill,7837.6,7990.0,-152.4,-1.9079
2015,sdc_2024,2020,5,38099,Walsh,10364.9,10556.0,-191.1,-1.8103
2015,sdc_2024,2020,5,38101,Ward,69413.9,69922.0,-508.1,-0.7267
2015,sdc_2024,2020,5,38103,Wells,3889.5,3982.0,-92.5,-2.323
2015,sdc_2024,2020,5,38105,Williams,34751.2,40951.0,-6199.8,-15.1395
2015,m2026,2020,5,38001,Adams,2384.3,2194.0,190.3,8.674
2015,m2026,2020,5,38003,Barnes,10961.0,10840.0,121.0,1.1159
2015,m2026,2020,5,38005,Benson,6830.4,5960.0,870.4,14.604
2015,m2026,2020,5,38007,Billings,976.6,947.0,29.6,3.1225
2015,m2026,2020,5,38009,Bottineau,6810.1,6370.0,440.1,6.9085
2015,m2026,2020,5,38011,Bowman,3299.7,2993.0,306.7,10.2484
2015,m2026,2020,5,38013,Burke,2544.6,2195.0,349.6,15.9292
2015,m2026,2020,5,38015,Burleigh,97140.3,98455.0,-1314.7,-1.3353
2015,m2026,2020,5,38017,Cass,173552.8,184531.0,-10978.2,-5.9492
2015,m2026,2020,5,38019,Cavalier,3629.6,3710.0,-80.4,-2.1682
2015,m2026,2020,5,38021,Dickey,4900.7,4988.0,-87.3,-1.751
2015,m2026,2020,5,38023,Divide,2762.9,2195.0,567.9,25.8744
2015,m2026,2020,5,38025,Dunn,4547.9,4095.0,452.9,11.0608
2015,m2026,2020,5,38027,Eddy,2242.9,2339.0,-96.1,-4.1075
2015,m2026,2020,5,38029,Emmons,3244.9,3303.0,-58.1,-1.759
2015,m2026,2020,5,38031,Foster,3258.1,3395.0,-136.9,-4.0317
2015,m2026,2020,5,38033,Golden Valley,2024.4,1729.0,295.4,17.0843
2015,m2026,2020,5,38035,Grand Forks,67011.3,73169.0,-6157.7,-8.4157
2015,m2026,2020,5,38037,Grant,2293.3,2304.0,-10.7,-0.4661
2015,m2026,2020,5,38039,Griggs,2152.0,2310.0,-158.0,-6.8405
2015,m2026,2020,5,38041,Hettinger,2808.6,2484.0,324.6,13.0683
2015,m2026,2020,5,38043,Kidder,2415.6,2399.0,16.6,0.6906
2015,m2026,2020,5,38045,LaMoure,3975.1,4086.0,-110.9,-2.7153
2015,m2026,2020,5,38047,Logan,1904.2,1869.0,35.2,1.8858
2015,m2026,2020,5,38049,McHenry,6443.7,5336.0,1107.7,20.7589
2015,m2026,2020,5,38051,McIntosh,2624.3,2534.0,90.3,3.5645
2015,m2026,2020,5,38053,McKenzie,12037.8,14707.0,-2669.2,-18.1495
2015,m2026,2020,5,38055,McLean,10025.6,9776.0,249.6,2.5532
2015,m2026,2020,5,38057,Mercer,8839.7,8353.0,486.7,5.8269
2015,m2026,2020,5,38059,Morton,31879.2,33291.0,-1411.8,-4.2409
2015,m2026,2020,5,38061,Mountrail,10271.1,9806.0,465.1,4.7428
2015,m2026,2020,5,38063,Nelson,2840.2,3019.0,-178.8,-5.9221
2015,m2026,2020,5,38065,Oliver,1851.3,1875.0,-23.7,-1.2638
2015,m2026,2020,5,38067,Pembina,6644.0,6835.0,-191.0,-2.7945
2015,m2026,2020,5,38069,Pierce,4341.0,3990.0,351.0,8.797
2015,m2026,2020,5,38071,Ramsey,11609.2,11612.0,-2.8,-0.0238
2015,m2026,2020,5,38073,Ransom,5281.8,5701.0,-419.2,-7.3534
2015,m2026,2020,5,38075,Renville,2622.5,2290.0,332.5,14.5216
2015,m2026,2020,5,38077,Richland,16093.1,16531.0,-437.9,-2.6489
2015,m2026,2020,5,38079,Rolette,15043.6,12194.0,2849.6,23.3688
2015,m2026,2020,5,38081,Sargent,3930.7,3866.0,64.7,1.6736
2015,m2026,2020,5,38083,Sheridan,1317.1,1268.0,49.1,3.8729
2015,m2026,2020,5,38085,Sioux,4586.8,3897.0,689.8,17.6999
2015,m2026,2020,5,38087,Slope,810.0,707.0,103.0,14.5628
2015,m2026,2020,5,38089,Stark,31898.8,33650.0,-1751.2,-5.2043
2015,m2026,2020,5,38091,Steele,1858.8,1791.0,67.8,3.7841
2015,m2026,2020,5,38093,Stutsman,20918.6,21601.0,-682.4,-3.159
2015,m2026,2020,5,38095,Towner,2265.1,2155.0,110.1,5.1077
2015,m2026,2020,5,38097,Traill,7842.2,7990.0,-147.8,-1.8498
2015,m2026,2020,5,38099,Walsh,10517.9,10556.0,-38.1,-0.3612
2015,m2026,2020,5,38101,Ward,71425.0,69922.0,1503.0,2.1495
2015,m2026,2020,5,38103,Wells,3990.5,3982.0,8.5,0.2124
2015,m2026,2020,5,38105,Williams,34650.6,40951.0,-6300.4,-15.3853
2015,sdc_2024,2021,6,38001,Adams,2333.8,2156.0,177.8,8.2453
2015,sdc_2024,2021,6,38003,Barnes,10770.8,10714.0,56.8,0.5303
2015,sdc_2024,2021,6,38005,Benson,6731.3,5773.0,958.3,16.6004
2015,sdc_2024,2021,6,38007,Billings,923.8,964.0,-40.2,-4.1743
2015,sdc_2024,2021,6,38009,Bottineau,6604.3,6417.0,187.3,2.919
2015,sdc_2024,2021,6,38011,Bowman,3266.5,2901.0,365.5,12.5995
2015,sdc_2024,2021,6,38013,Burke,2431.7,2152.0,279.7,12.998
2015,sdc_2024,2021,6,38015,Burleigh,97604.5,99386.0,-1781.5,-1.7925
2015,sdc_2024,2021,6,38017,Cass,175789.9,189330.0,-13540.1,-7.1516
2015,sdc_2024,2021,6,38019,Cavalier,3536.0,3677.0,-141.0,-3.8344
2015,sdc_2024,2021,6,38021,Dickey,4821.7,4903.0,-81.3,-1.658
2015,sdc_2024,2021,6,38023,Divide,2634.7,2182.0,452.7,20.7454
2015,sdc_2024,2021,6,38025,Dunn,4534.2,4014.0,520.2,12.9592
2015,sdc_2024,2021,6,38027,Eddy,2192.0,2318.0,-126.0,-5.4343
2015,sdc_2024,2021,6,38029,Emmons,3077.8,3262.0,-184.2,-5.6476
2015,sdc_2024,2021,6,38031,Foster,3163.7,3366.0,-202.3,-6.0089
2015,sdc_2024,2021,6,38033,Golden Valley,1877.9,1754.0,123.9,7.0645
2015,sdc_2024,2021,6,38035,Grand Forks,64915.2,72409.0,-7493.8,-10.3492
2015,sdc_2024,2021,6,38037,Grant,2222.8,2308.0,-85.2,-3.6933
2015,sdc_2024,2021,6,38039,Griggs,2129.9,2290.0,-160.1,-6.9902
2015,sdc_2024,2021,6,38041,Hettinger,2822.6,2428.0,394.6,16.2521
2015,sdc_2024,2021,6,38043,Kidder,2360.4,2364.0,-3.6,-0.1535
2015,sdc_2024,2021,6,38045,LaMoure,3860.7,4054.0,-193.3,-4.769
2015,sdc_2024,2021,6,38047,Logan,1816.6,1860.0,-43.4,-2.3334
2015,sdc_2024,2021,6,38049,McHenry,6111.2,5224.0,887.2,16.9823
2015,sdc_2024,2021,6,38051,McIntosh,2545.4,2519.0,26.4,1.0487
2015,sdc_2024,2021,6,38053,McKenzie,12282.8,13855.0,-1572.2,-11.3475
2015,sdc_2024,2021,6,38055,McLean,9704.9,9819.0,-114.1,-1.1618
2015,sdc_2024,2021,6,38057,Mercer,8845.7,8336.0,509.7,6.1142
2015,sdc_2024,2021,6,38059,Morton,31606.2,33581.0,-1974.8,-5.8806
2015,sdc_2024,2021,6,38061,Mountrail,10514.1,9578.0,936.1,9.7733
2015,sdc_2024,2021,6,38063,Nelson,2765.2,3055.0,-289.8,-9.4872
2015,sdc_2024,2021,6,38065,Oliver,1799.1,1876.0,-76.9,-4.0969
2015,sdc_2024,2021,6,38067,Pembina,6503.4,6767.0,-263.6,-3.895
2015,sdc_2024,2021,6,38069,Pierce,4239.3,3951.0,288.3,7.2977
2015,sdc_2024,2021,6,38071,Ramsey,11369.9,11619.0,-249.1,-2.1436
2015,sdc_2024,2021,6,38073,Ransom,5163.9,5677.0,-513.1,-9.0388
2015,sdc_2024,2021,6,38075,Renville,2578.8,2272.0,306.8,13.5041
2015,sdc_2024,2021,6,38077,Richland,15475.2,16547.0,-1071.8,-6.477
2015,sdc_2024,2021,6,38079,Rolette,14759.5,12074.0,2685.5,22.2418
2015,sdc_2024,2021,6,38081,Sargent,3758.7,3849.0,-90.3,-2.3467
2015,sdc_2024,2021,6,38083,Sheridan,1238.0,1265.0,-27.0,-2.1336
2015,sdc_2024,2021,6,38085,Sioux,4491.8,3750.0,741.8,19.7808
2015,sdc_2024,2021,6,38087,Slope,794.0,695.0,99.0,14.2386
2015,sdc_2024,2021,6,38089,Stark,32040.3,33031.0,-990.7,-2.9994
2015,sdc_2024,2021,6,38091,Steele,1818.7,1803.0,15.7,0.8682
2015,sdc_2024,2021,6,38093,Stutsman,20621.6,21607.0,-985.4,-4.5608
2015,sdc_2024,2021,6,38095,Towner,2127.5,2116.0,11.5,0.5454
2015,sdc_2024,2021,6,38097,Traill,7801.6,7968.0,-166.4,-2.0882
2015,sdc_2024,2021,6,38099,Walsh,10267.7,10483.0,-215.3,-2.0539
2015,sdc_2024,2021,6,38101,Ward,69529.9,69265.0,264.9,0.3824
2015,sdc_2024,2021,6,38103,Wells,3846.4,3896.0,-49.6,-1.2723
2015,sdc_2024,2021,6,38105,Williams,35287.9,38506.0,-3218.1,-8.3573
2015,m2026,2021,6,38001,Adams,2381.0,2156.0,225.0,10.4342
2015,m2026,2021,6,38003,Barnes,10941.0,10714.0,227.0,2.1189
2015,m2026,2021,6,38005,Benson,6810.9,5773.0,1037.9,17.978
2015,m2026,2021,6,38007,Billings,985.3,964.0,21.3,2.2088
2015,m2026,2021,6,38009,Bottineau,6826.1,6417.0,409.1,6.3751
2015,m2026,2021,6,38011,Bowman,3321.3,2901.0,420.3,14.4893
2015,m2026,2021,6,38013,Burke,2597.9,2152.0,445.9,20.7217
2015,m2026,2021,6,38015,Burleigh,98332.0,99386.0,-1054.0,-1.0605
2015,m2026,2021,6,38017,Cass,174617.8,189330.0,-14712.2,-7.7707
2015,m2026,2021,6,38019,Cavalier,3588.7,3677.0,-88.3,-2.4024
2015,m2026,2021,6,38021,Dickey,4861.0,4903.0,-42.0,-0.8569
2015,m2026,2021,6,38023,Divide,2830.8,2182.0,648.8,29.732
2015,m2026,2021,6,38025,Dunn,4576.5,4014.0,562.5,14.0145
2015,m2026,2021,6,38027,Eddy,2223.7,2318.0,-94.3,-4.0671
2015,m2026,2021,6,38029,Emmons,3215.1,3262.0,-46.9,-1.4388
2015,m2026,2021,6,38031,Foster,3237.5,3366.0,-128.5,-3.8169
2015,m2026,2021,6,38033,Golden Valley,2058.4,1754.0,304.4,17.3527
2015,m2026,2021,6,38035,Grand Forks,66292.9,72409.0,-6116.1,-8.4466
2015,m2026,2021,6,38037,Grant,2275.0,2308.0,-33.0,-1.4313
2015,m2026,2021,6,38039,Griggs,2130.0,2290.0,-160.0,-6.989
2015,m2026,2021,6,38041,Hettinger,2849.3,2428.0,421.3,17.3517
2015,m2026,2021,6,38043,Kidder,2409.7,2364.0,45.7,1.9315
2015,m2026,2021,6,38045,LaMoure,3944.7,4054.0,-109.3,-2.6949
2015,m2026,2021,6,38047,Logan,1905.0,1860.0,45.0,2.4209
2015,m2026,2021,6,38049,McHenry,6517.1,5224.0,1293.1,24.7523
2015,m2026,2021,6,38051,McIntosh,2600.7,2519.0,81.7,3.2423
2015,m2026,2021,6,38053,McKenzie,12228.7,13855.0,-1626.3,-11.7377
2015,m2026,2021,6,38055,McLean,10123.2,9819.0,304.2,3.0984
2015,m2026,2021,6,38057,Mercer,8867.0,8336.0,531.0,6.3704
2015,m2026,2021,6,38059,Morton,32335.9,33581.0,-1245.1,-3.7079
2015,m2026,2021,6,38061,Mountrail,10369.0,9578.0,791.0,8.258
2015,m2026,2021,6,38063,Nelson,2804.4,3055.0,-250.6,-8.2031
2015,m2026,2021,6,38065,Oliver,1846.1,1876.0,-29.9,-1.5932
2015,m2026,2021,6,38067,Pembina,6560.2,6767.0,-206.8,-3.0557
2015,m2026,2021,6,38069,Pierce,4344.1,3951.0,393.1,9.9503
2015,m2026,2021,6,38071,Ramsey,11617.0,11619.0,-2.0,-0.0168
2015,m2026,2021,6,38073,Ransom,5240.2,5677.0,-436.8,-7.695
2015,m2026,2021,6,38075,Renville,2632.2,2272.0,360.2,15.8538
2015,m2026,2021,6,38077,Richland,16000.4,16547.0,-546.6,-3.3035
2015,m2026,2021,6,38079,Rolette,15073.5,12074.0,2999.5,24.843
2015,m2026,2021,6,38081,Sargent,3921.6,3849.0,72.6,1.8872
2015,m2026,2021,6,38083,Sheridan,1308.5,1265.0,43.5,3.4362
2015,m2026,2021,6,38085,Sioux,4602.4,3750.0,852.4,22.7304
2015,m2026,2021,6,38087,Slope,814.6,695.0,119.6,17.2077
2015,m2026,2021,6,38089,Stark,32182.4,33031.0,-848.6,-2.5691
2015,m2026,2021,6,38091,Steele,1849.3,1803.0,46.3,2.5688
2015,m2026,2021,6,38093,Stutsman,20878.1,21607.0,-728.9,-3.3737
2015,m2026,2021,6,38095,Towner,2260.8,2116.0,144.8,6.8424
2015,m2026,2021,6,38097,Traill,7804.8,7968.0,-163.2,-2.0481
2015,m2026,2021,6,38099,Walsh,10438.3,10483.0,-44.7,-0.4269
2015,m2026,2021,6,38101,Ward,71749.9,69265.0,2484.9,3.5875
2015,m2026,2021,6,38103,Wells,3962.8,3896.0,66.8,1.7147
2015,m2026,2021,6,38105,Williams,35133.5,38506.0,-3372.5,-8.7584
2015,sdc_2024,2022,7,38001,Adams,2324.7,2106.0,218.7,10.3836
2015,sdc_2024,2022,7,38003,Barnes,10726.2,10743.0,-16.8,-0.1568
2015,sdc_2024,2022,7,38005,Benson,6702.7,5794.0,908.7,15.6827
2015,sdc_2024,2022,7,38007,Billings,924.1,1022.0,-97.9,-9.578
2015,sdc_2024,2022,7,38009,Bottineau,6598.7,6372.0,226.7,3.5573
2015,sdc_2024,2022,7,38011,Bowman,3272.7,2892.0,380.7,13.1637
2015,sdc_2024,2022,7,38013,Burke,2467.7,2133.0,334.7,15.6912
2015,sdc_2024,2022,7,38015,Burleigh,98810.4,100436.0,-1625.6,-1.6185
2015,sdc_2024,2022,7,38017,Cass,177499.3,193670.0,-16170.7,-8.3496
2015,sdc_2024,2022,7,38019,Cavalier,3494.6,3616.0,-121.4,-3.3581
2015,sdc_2024,2022,7,38021,Dickey,4775.5,4941.0,-165.5,-3.3505
2015,sdc_2024,2022,7,38023,Divide,2676.9,2174.0,502.9,23.1325
2015,sdc_2024,2022,7,38025,Dunn,4557.2,4005.0,552.2,13.7874
2015,sdc_2024,2022,7,38027,Eddy,2171.0,2311.0,-140.0,-6.0558
2015,sdc_2024,2022,7,38029,Emmons,3034.2,3267.0,-232.8,-7.1255
2015,sdc_2024,2022,7,38031,Foster,3138.5,3377.0,-238.5,-7.0619
2015,sdc_2024,2022,7,38033,Golden Valley,1884.6,1746.0,138.6,7.9386
2015,sdc_2024,2022,7,38035,Grand Forks,64348.5,72103.0,-7754.5,-10.7548
2015,sdc_2024,2022,7,38037,Grant,2201.6,2248.0,-46.4,-2.0653
2015,sdc_2024,2022,7,38039,Griggs,2106.5,2268.0,-161.5,-7.1215
2015,sdc_2024,2022,7,38041,Hettinger,2870.7,2425.0,445.7,18.3802
2015,sdc_2024,2022,7,38043,Kidder,2348.2,2396.0,-47.8,-1.9952
2015,sdc_2024,2022,7,38045,LaMoure,3827.4,4061.0,-233.6,-5.7525
2015,sdc_2024,2022,7,38047,Logan,1805.3,1849.0,-43.7,-2.3618
2015,sdc_2024,2022,7,38049,McHenry,6134.5,5208.0,926.5,17.7908
2015,sdc_2024,2022,7,38051,McIntosh,2520.0,2503.0,17.0,0.6791
2015,sdc_2024,2022,7,38053,McKenzie,12510.5,13905.0,-1394.5,-10.0286
2015,sdc_2024,2022,7,38055,McLean,9726.9,9851.0,-124.1,-1.2597
2015,sdc_2024,2022,7,38057,Mercer,8868.2,8333.0,535.2,6.4223
2015,sdc_2024,2022,7,38059,Morton,31918.0,33741.0,-1823.0,-5.403
2015,sdc_2024,2022,7,38061,Mountrail,10640.4,9255.0,1385.4,14.9689
2015,sdc_2024,2022,7,38063,Nelson,2726.5,3011.0,-284.5,-9.4497
2015,sdc_2024,2022,7,38065,Oliver,1789.7,1858.0,-68.3,-3.6733
2015,sdc_2024,2022,7,38067,Pembina,6411.7,6764.0,-352.3,-5.208
2015,sdc_2024,2022,7,38069,Pierce,4224.8,3944.0,280.8,7.1185
2015,sdc_2024,2022,7,38071,Ramsey,11336.3,11552.0,-215.7,-1.8669
2015,sdc_2024,2022,7,38073,Ransom,5124.0,5648.0,-524.0,-9.2784
2015,sdc_2024,2022,7,38075,Renville,2582.5,2267.0,315.5,13.917
2015,sdc_2024,2022,7,38077,Richland,15355.1,16577.0,-1221.9,-7.3712
2015,sdc_2024,2022,7,38079,Rolette,14751.0,11889.0,2862.0,24.0726
2015,sdc_2024,2022,7,38081,Sargent,3735.3,3823.0,-87.7,-2.2935
2015,sdc_2024,2022,7,38083,Sheridan,1223.9,1285.0,-61.1,-4.7569
2015,sdc_2024,2022,7,38085,Sioux,4492.1,3697.0,795.1,21.5079
2015,sdc_2024,2022,7,38087,Slope,796.4,684.0,112.4,16.4269
2015,sdc_2024,2022,7,38089,Stark,32323.6,32762.0,-438.4,-1.3381
