window,variant_id,place_fips,place_name,county_fips,tier,MAPE,MedAPE,mean_error_pct,MaxAPE,AE_terminal,flag,tier_boundary,multi_county_primary
primary,B-II,3887020,Wishek city,38051,LOWER,4.406490167779251,4.514715570562886,4.406490167779251,6.6917695840423255,55.541687547551305,,False,False
primary,B-II,3834020,Gwinner city,38081,LOWER,4.330803460232585,4.154073426113978,-4.330803460232585,7.177904052245145,20.144528499187913,,False,False
primary,B-II,3881620,Velva city,38049,LOWER,4.167103760489325,3.584515152679937,4.167103760489325,7.8606040904895185,44.6145528604211,,False,False
primary,B-II,3844300,Lakota city,38063,LOWER,3.993081636249728,3.4714448486192615,3.0654542549549038,8.748754615447892,60.10394420812702,,False,False
primary,B-II,3837700,Hettinger city,38001,LOWER,3.6130153931185967,3.5130203035746,3.6130153931185967,5.257110067050646,37.084922901204436,,False,False
primary,B-II,3855420,Napoleon city,38047,LOWER,3.5901726784088424,3.3360642119536945,3.5901726784088424,5.789189551772571,42.10713278621586,,False,False
primary,B-II,3868860,Rugby city,38069,LOWER,3.469234237084097,3.40861047053167,3.469234237084097,4.395414783527644,93.00898967862895,,True,False
primary,B-II,3812340,Carrington city,38031,LOWER,3.2472180528384476,3.2074935323320233,1.4025300387661443,5.416709260249266,109.36335996443268,,False,False
primary,B-II,3834900,Hankinson city,38077,LOWER,3.0453658705845976,3.401165853392845,-3.0453658705845976,4.213188840804272,38.92986488903148,,False,False
primary,B-II,3813180,Center city,38065,LOWER,2.963201241066014,2.7029820216349743,-2.7013324907470126,6.029727927175064,35.09301653615887,,False,False
primary,B-II,3863900,Portland city,38097,LOWER,2.7729521835898168,2.786297926849226,2.7729521835898168,3.9385717201761974,21.689269765864992,,False,False
primary,B-II,3803540,Ashley city,38051,LOWER,2.718272552680123,2.3715958634963172,2.718272552680123,5.253451243663074,8.451323559477942,,False,False
primary,B-II,3836860,Hebron city,38059,LOWER,2.631873314787133,2.6942526301368663,-2.221783677512266,5.197857153102297,34.53157356711688,,False,False
primary,B-II,3808460,Bottineau city,38009,LOWER,2.575389623434603,2.4642820416721767,2.574614281201937,4.800149251242937,103.36855400869399,,False,False
primary,B-II,3860900,Park River city,38099,LOWER,2.5598214603543474,2.6173821050205452,-2.5598214603543474,3.3933138944551007,28.627145487444977,,False,False
primary,B-II,3808700,Bowman city,38011,LOWER,2.4787080290263646,2.3847251598932013,2.4787080290263646,3.3362632412058955,29.69502038442033,,False,False
primary,B-II,3853540,Minto city,38099,LOWER,2.3533667734243147,2.456952558261367,-2.3533667734243147,2.934508199582958,17.841809853464383,,False,False
primary,B-II,3851500,Mayville city,38097,LOWER,2.272519113411385,2.342009803160813,-2.272519113411385,3.2139513187347473,47.07299818554361,,False,False
primary,B-II,3875780,Steele city,38043,LOWER,2.272235902339738,2.437823700695298,2.272235902339738,4.117494072323729,2.377221713569611,,False,False
primary,B-II,3846980,Linton city,38029,LOWER,2.2254624977890884,2.412871346433902,-2.2254624977890884,3.7245138743508677,24.85863645099448,,False,False
primary,B-II,3856180,New England city,38041,LOWER,2.032530065307314,1.445632681201677,-1.8996120452705387,5.5421382986062255,4.598963493272436,,False,False
primary,B-II,3820340,Drayton city,38067,LOWER,1.9775113470236256,1.6995799139455843,1.9775113470236256,4.006420268730402,28.9263543402335,,False,False
primary,B-II,3858300,Northwood city,38035,LOWER,1.970000329238923,1.9669179015041107,0.6413564875093274,4.3414238969157655,31.44639763238979,,False,False
primary,B-II,3811860,Cando city,38095,LOWER,1.6902615398264225,1.458183281510903,-1.6902615398264225,2.897616176651518,9.542360454433265,,False,False
primary,B-II,3880660,Underwood city,38055,LOWER,1.6689467094464814,1.7307106034663893,-1.0382804861896902,3.1774806322237876,17.02003647442018,,False,False
primary,B-II,3835940,Harwood city,38017,LOWER,1.6271432079975412,1.5983295808133033,-1.6271432079975412,3.022571461168624,25.359374559204753,,False,False
primary,B-II,3858740,Oakes city,38021,LOWER,1.6174150862088315,1.2826446993492544,-0.6163712569969659,3.088212488888619,23.47818066087507,,False,False
primary,B-II,3836780,Hazen city,38057,LOWER,1.4825868057878373,1.3494851244508248,1.4825868057878373,2.8596477607277104,26.062272823088733,,False,False
primary,B-II,3878660,Thompson city,38035,LOWER,1.4665992609217047,0.851935442228885,-0.7982462389659999,5.487442188703454,9.198170847693063,,False,False
primary,B-II,3815900,Cooperstown city,38039,LOWER,1.4616936531225497,1.4911138615102164,0.23880164425680736,2.427414010596003,23.303174501721628,,False,False
primary,B-II,3854620,Mott city,38041,LOWER,1.2699781875731166,1.410464804021331,1.2518504459410835,2.1647661591122174,0.5737430226538436,,False,False
primary,B-II,3853780,Mohall city,38075,LOWER,1.1661485152813371,1.1631105708422944,0.9175304811037369,2.306196184935469,3.644644029354822,,False,False
primary,B-II,3883700,Washburn city,38055,LOWER,0.9806626961680658,1.2877922011221874,0.5708576467495732,1.4956183428640735,17.164753888752784,,False,False
primary,B-II,3844780,Langdon city,38019,LOWER,0.9443981345905197,0.8916365956455354,-0.7540187792596469,1.8796899530928186,16.992353333239407,,False,False
primary,B-II,3846460,Lidgerwood city,38077,LOWER,0.662178882095116,0.6486303600152639,-0.5826498428499789,1.3262043522801314,3.3713572830063185,,False,False
primary,B-II,3822140,Edgeley city,38045,LOWER,0.6368048871182113,0.647452699262283,0.07266799390868203,1.4801595693369294,1.9762542357976827,,False,False
primary,B-II,3838100,Hillsboro city,38097,LOWER,0.5371790210669606,0.6154030484080832,0.35868988772274485,0.915957105359663,11.978866431702954,,False,False
primary,B-II,3812940,Cavalier city,38067,LOWER,0.49504643391389314,0.5064291337405699,0.044489712487442865,0.9136642515531659,6.627320768100162,,False,False
primary,B-II,3883860,Watford City city,38053,MODERATE,24.660004866419783,23.85927969556663,-24.660004866419783,33.447314645074464,1264.5378358108255,,False,False
primary,B-II,3838900,Horace city,38017,MODERATE,16.061719298114568,7.6030781857904355,-12.80546750415013,48.91843504054607,3075.012826648726,,False,False
primary,B-II,3856740,New Town city,38061,MODERATE,6.653957941616452,6.335109128794413,-6.2922141314021385,13.29184924959734,362.6184516385865,,False,False
primary,B-II,3846640,Lincoln city,38015,MODERATE,5.605291225525385,5.766938298580939,0.30067994605032133,12.06663482992623,543.2399000432788,,False,False
primary,B-II,3831820,Grafton city,38099,MODERATE,1.8351213094178065,1.6978455303846474,1.8351213094178065,3.3065251268109974,133.15376685667889,,False,False
primary,B-II,3806660,Beulah city,38057,MODERATE,1.75625210334685,1.9387189420685202,1.6947169864619211,3.170051532233859,94.54394203504262,,False,False
primary,B-II,3881180,Valley City city,38003,MODERATE,1.5927543818346386,1.9290693568196637,0.5071404108066051,2.5155862357526177,147.55395691732429,,False,False
primary,B-II,3819420,Devils Lake city,38071,MODERATE,1.153304392718186,1.3731218172465027,1.153304392718186,1.583907236592902,115.84697528440483,,False,False
primary,B-II,3882660,Wahpeton city,38077,MODERATE,0.9970447645764194,1.0032199740639676,-0.2580672032780238,1.615944518854515,15.800579016351548,,False,False
secondary,B-II,3801420,Alice city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,44.0,,False,False
secondary,B-II,3801940,Amenia city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,87.0,,False,False
secondary,B-II,3804020,Ayr city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,12.0,,False,False
secondary,B-II,3809320,Briarwood city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,54.0,,False,False
secondary,B-II,3819900,Donnybrook city,38101,EXCLUDED,100.0,100.0,-100.0,100.0,73.0,,False,False
secondary,B-II,3829220,Gardner city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,125.0,,False,False
secondary,B-II,3832300,Grandin city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,195.0,,False,True
secondary,B-II,3839980,Inkster city,38035,EXCLUDED,100.0,100.0,-100.0,100.0,37.0,,False,False
secondary,B-II,3856780,Niagara city,38035,EXCLUDED,100.0,100.0,-100.0,100.0,42.0,,False,False
secondary,B-II,3858120,North River city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,56.0,,False,False
secondary,B-II,3864320,Prairie Rose city,38017,EXCLUDED,100.0,100.0,-100.0,100.0,54.0,,False,False
secondary,B-II,3865980,Regan city,38015,EXCLUDED,100.0,100.0,-100.0,100.0,33.0,,False,False
secondary,B-II,3869140,Ruso city,38055,EXCLUDED,100.0,100.0,-100.0,100.0,5.0,,False,False
secondary,B-II,3874780,Springbrook city,38105,EXCLUDED,100.0,100.0,-100.0,100.0,35.0,,False,False
secondary,B-II,3862540,Pillsbury city,38003,EXCLUDED,81.69426926639088,100.0,-81.69426926639088,100.0,12.0,,False,False
secondary,B-II,3828720,Frontier city,38017,EXCLUDED,80.72455786557131,100.0,-80.72455786557131,100.0,196.0,,False,False
secondary,B-II,3810420,Buffalo city,38017,EXCLUDED,80.65277727735919,100.0,-80.65277727735919,100.0,189.0,,False,False
secondary,B-II,3860500,Page city,38017,EXCLUDED,42.75574528336808,4.846342254121712,-37.24425471663192,100.0,188.0,,False,False
secondary,B-II,3802860,Ardoch city,38099,EXCLUDED,31.194130976374442,29.563889224080953,31.194130976374442,39.75803374249238,8.085392168402514,,False,False
secondary,B-II,3843260,Knox city,38005,EXCLUDED,29.272035704971177,28.8922294731825,-29.272035704971177,35.439157323639634,7.4422230379643235,,False,False
secondary,B-II,3853820,Monango city,38021,EXCLUDED,28.67228936497334,27.263700202921488,28.67228936497334,34.67500833967984,10.402502501903953,,False,False
secondary,B-II,3848020,Loraine city,38075,EXCLUDED,28.209454662643555,29.39892194018268,-28.209454662643555,31.315146187452065,2.818363156870686,,False,False
secondary,B-II,3846540,Lignite city,38013,EXCLUDED,24.498417119994514,24.46258822315597,24.498417119994514,25.001631906037836,32.779868219029,,False,False
secondary,B-II,3852340,Mercer city,38055,EXCLUDED,24.066619449572773,26.93900442102018,-24.066619449572773,34.81906022628723,43.87201588512191,,False,False
secondary,B-II,3812820,Cathay city,38103,EXCLUDED,23.587150241975344,22.36638053049114,23.587150241975344,32.008123410353114,3.106294878920089,,False,False
secondary,B-II,3813020,Cayuga city,38081,EXCLUDED,22.83012818397031,22.4645425917289,-22.83012818397031,24.277805368058957,9.468344093542992,,False,False
secondary,B-II,3803020,Argusville city,38017,EXCLUDED,21.58816217936655,21.628787310476696,21.58816217936655,28.570786533358973,136.2826517641223,,True,False
secondary,B-II,3836540,Haynes city,38001,EXCLUDED,21.40577541609442,20.48947780262671,21.40577541609442,25.485843034903226,3.1187213280741233,,False,False
secondary,B-II,3824780,Esmond city,38005,EXCLUDED,20.962145973486383,21.347219327953834,-20.962145973486383,23.62053767656913,20.786073155380834,,False,False
secondary,B-II,3855220,Mylo city,38079,EXCLUDED,19.503818404939505,19.083988993830456,-19.503818404939505,21.28856130565693,3.7746191027511884,,False,False
secondary,B-II,3827820,Fortuna city,38023,EXCLUDED,19.43475337578429,19.45996002304564,-19.43475337578429,20.35346077601434,6.106038232804302,,False,False
secondary,B-II,3832900,Great Bend city,38077,EXCLUDED,19.118052105279205,19.488189069459175,-19.118052105279205,22.824371376674176,12.553404257170797,,False,False
secondary,B-II,3804460,Balfour city,38049,EXCLUDED,18.2334254812763,18.388492159325885,18.2334254812763,20.372118292774722,2.7582738238988824,,False,False
secondary,B-II,3835140,Hansboro city,38095,EXCLUDED,18.2011016617393,19.77786766258622,18.2011016617393,30.51403643939788,4.577105465909682,,False,False
secondary,B-II,3806180,Bergen city,38049,EXCLUDED,18.026493564395643,18.009041495518215,-18.026493564395643,18.841582638967548,2.0725740902864302,,False,False
secondary,B-II,3845460,Leal city,38003,EXCLUDED,18.001471081686397,18.235193045365577,-18.001471081686397,19.611210505773656,4.902802626443414,,False,False
secondary,B-II,3887860,York city,38005,EXCLUDED,17.735734212907126,18.03644649306115,-17.735734212907126,23.593241601402337,3.5389862402103507,,False,False
secondary,B-II,3819820,Dodge city,38025,EXCLUDED,17.508058127457208,17.87813677548477,-17.508058127457208,22.614354402921613,18.76991415442494,,False,False
secondary,B-II,3849620,Maddock city,38005,EXCLUDED,17.430799431006395,17.45255471349813,-17.430799431006395,18.447945690526808,71.20907036543349,,False,False
secondary,B-II,3853220,Minnewaukan city,38005,EXCLUDED,17.07008540166071,16.850449584248427,-17.07008540166071,20.565076817825126,38.662344417511235,,False,False
secondary,B-II,3869980,St. John city,38079,EXCLUDED,16.983567338435897,16.761329285145585,-16.983567338435897,18.69154316524826,57.9437838122696,,False,False
secondary,B-II,3811700,Calvin city,38019,EXCLUDED,16.669706126718506,16.431703167735563,-16.669706126718506,20.041474962658157,2.6053917451455604,,False,False
secondary,B-II,3810060,Buchanan city,38093,EXCLUDED,16.50653011052029,16.867960186521064,16.50653011052029,18.86075912011304,16.031645252096084,,False,False
secondary,B-II,3882940,Wales city,38019,EXCLUDED,16.499669851382148,15.441858822171875,16.499669851382148,32.96555155328542,0.09545079185179439,,False,False
secondary,B-II,3801740,Alsen city,38019,EXCLUDED,16.332213931767548,15.665800302236194,-16.332213931767548,21.423624762197495,6.427087428659249,,False,False
secondary,B-II,3870780,Sarles city,38019,EXCLUDED,15.749001838163133,15.66526472169575,-15.749001838163133,18.49561542829206,3.8840792399413324,,False,True
secondary,B-II,3886780,Wing city,38015,EXCLUDED,15.511944691146955,15.17070431718821,-15.511944691146955,20.213334809119694,28.096535384676372,,False,False
secondary,B-II,3829540,Gascoyne city,38011,EXCLUDED,15.34512961899047,15.090453671722932,-15.34512961899047,16.51093934418032,3.018090734344586,,False,False
secondary,B-II,3811580,Calio city,38019,EXCLUDED,15.179880377216346,12.673336945463406,13.869743222909989,32.3431520179897,0.1965205731459534,,False,False
secondary,B-II,3802660,Antler city,38009,EXCLUDED,15.085519142532622,16.929669316940377,-15.085519142532622,22.448972096023258,4.938773861125117,,False,False
secondary,B-II,3841380,Karlsruhe city,38049,EXCLUDED,15.050234091094074,15.433831324451145,-15.050234091094074,16.812144726259316,14.122201570057825,,False,False
secondary,B-II,3847660,Loma city,38019,EXCLUDED,14.942933439044145,15.560190266691986,-14.942933439044145,23.816007196842904,2.1434406477158614,,False,False
secondary,B-II,3834340,Halliday city,38025,EXCLUDED,14.767794250232168,14.241180940609247,-14.767794250232168,16.65634943308809,38.80929417909525,,False,False
secondary,B-II,3801180,Alexander city,38053,EXCLUDED,14.470660161493555,14.623936191069898,-14.470660161493555,21.603891345379328,68.48433556485247,,False,False
secondary,B-II,3831420,Golva city,38033,EXCLUDED,14.287005749104873,13.95552940866157,-14.287005749104873,17.020042711984818,15.147838013666487,,False,False
secondary,B-II,3862980,Plaza city,38061,EXCLUDED,13.916739928937762,13.921214086694137,-13.916739928937762,17.1835634921764,35.398140793883385,,False,False
secondary,B-II,3860620,Palermo city,38061,EXCLUDED,13.380474086700897,13.309443479773343,-13.380474086700897,13.952612232644615,16.237521045323476,,False,False
secondary,B-II,3861860,Petersburg city,38063,EXCLUDED,12.725279148276988,12.234888785259148,12.725279148276988,13.944468985508449,22.171705686958433,,False,False
secondary,B-II,3844700,Landa city,38009,EXCLUDED,12.671233298621853,12.544010957043758,12.671233298621853,16.63401253921363,6.320924764901179,,False,False
secondary,B-II,3822540,Egeland city,38095,EXCLUDED,12.639222300412738,12.415984342497913,-12.639222300412738,14.431769715290999,4.6181663088931195,,False,False
secondary,B-II,3831500,Goodrich city,38083,EXCLUDED,12.431703973323351,12.124929488468696,-12.431703973323351,14.059453808836365,15.184210113543273,,False,False
secondary,B-II,3818340,Dazey city,38003,EXCLUDED,12.361249789723573,12.347079161536007,12.361249789723573,13.47768836929717,9.488811144001787,,False,False
secondary,B-II,3857220,Noonan city,38023,EXCLUDED,12.306262869816624,12.524935925094704,-12.306262869816624,14.034523858490749,18.806261970377605,,False,False
secondary,B-II,3874740,Spiritwood Lake city,38093,EXCLUDED,12.26896475239082,12.812698015086296,12.26896475239082,14.81968213131947,13.9305012034403,,False,False
secondary,B-II,3871660,Selfridge city,38085,EXCLUDED,12.197761176809706,12.116928500015595,-12.197761176809706,17.312512628429538,20.94814028039974,,False,False
secondary,B-II,3806300,Berlin city,38045,EXCLUDED,12.045228457328708,11.907174791097619,12.045228457328708,12.672781094360875,4.05528995019548,,False,False
secondary,B-II,3861460,Pekin city,38063,EXCLUDED,11.706573980408788,11.48489535956505,11.706573980408788,14.312763120455221,10.734572340341415,,False,False
secondary,B-II,3851900,Medora city,38007,EXCLUDED,11.656481802714717,15.753945430218808,9.113919604628178,18.98648939352324,4.55695293856968,,False,False
secondary,B-II,3839580,Hurdsfield city,38103,EXCLUDED,11.5759541950311,11.526139023259866,11.5759541950311,12.326058773289,6.697058157245067,,False,False
secondary,B-II,3872180,Sheldon city,38073,EXCLUDED,11.380708719158303,11.240493577997798,11.380708719158303,13.38518035257118,9.236856525464987,,False,False
secondary,B-II,3814660,Cleveland city,38093,EXCLUDED,11.245807710378214,7.344504952543765,-8.977472201545249,25.097356507588053,17.819123120387516,,False,False
secondary,B-II,3832580,Grano city,38075,EXCLUDED,11.02912591438815,9.090473906119279,11.02912591438815,20.21798984982386,2.021798984982386,,False,False
secondary,B-II,3845580,Leeds city,38005,EXCLUDED,10.799514903367891,10.73400802518492,-10.799514903367891,11.309702634672322,44.80077989968419,,False,False
secondary,B-II,3855740,Nekoma city,38019,EXCLUDED,10.705449254391189,11.644391350651565,10.705449254391189,14.196429729656343,1.9528546753962175,,False,False
secondary,B-II,3827860,Fort Yates city,38085,EXCLUDED,10.594516893391976,10.481257186777068,-10.594516893391976,13.36816291516337,22.993240214081,,False,False
secondary,B-II,3867780,Rolette city,38079,EXCLUDED,10.443177438180031,10.373659481107794,-10.443177438180031,11.857804277831367,54.545899678024284,,False,False
secondary,B-II,3805260,Bathgate city,38067,EXCLUDED,10.419659622966943,10.097402440776076,10.419659622966943,11.758408396371504,4.980031648757723,,False,False
secondary,B-II,3848460,Ludden city,38021,EXCLUDED,10.318215631855452,10.449804860726259,10.318215631855452,13.66193100019947,1.265547519644386,,False,False
secondary,B-II,3851380,Max city,38055,EXCLUDED,10.20227915664689,10.255201045905533,10.20227915664689,12.041627577468857,39.13528962677378,,False,False
secondary,B-II,3863740,Portal city,38013,EXCLUDED,10.178905692431865,10.19044787696294,10.178905692431865,10.670789109416296,11.866163805639786,,False,False
secondary,B-II,3886020,Wildrose city,38105,EXCLUDED,10.045924888235557,9.625586158871148,-10.045924888235557,19.309688696933456,21.81994822753481,,False,False
secondary,B-II,3820300,Drake city,38049,EXCLUDED,10.025341380009918,10.07936184155214,-10.025341380009918,10.29036384985644,28.607211502600904,,False,False
secondary,B-II,3802220,Anamoose city,38049,EXCLUDED,9.71155602681802,9.93902053506274,-9.71155602681802,11.37135093460348,24.56211801874352,,False,False
secondary,B-II,3883580,Warwick city,38005,EXCLUDED,9.710481740649797,10.568168235472637,-9.710481740649797,12.357488107092555,6.0551691724753525,,False,False
secondary,B-II,3815820,Conway city,38099,EXCLUDED,9.451255979002509,10.606108313810317,6.972680507382042,16.878250842027008,0.6559925028364955,,False,False
secondary,B-II,3848580,Luverne city,38091,EXCLUDED,9.403740706184449,9.70528195467324,-9.403740706184449,11.1893915111462,2.909241792898012,,False,False
secondary,B-II,3803220,Arnegard city,38053,EXCLUDED,9.141353111877878,8.876812116358066,-9.141353111877878,10.219285420157753,29.533734864255905,,False,False
secondary,B-II,3882780,Walcott city,38077,EXCLUDED,9.131995412302043,8.795608479815439,9.131995412302043,13.909400133242602,36.999004354425324,,False,False
secondary,B-II,3824540,Epping city,38105,EXCLUDED,9.092876713677969,7.9916835235269446,-8.115943382030007,17.99519944339487,15.65582351575354,,False,False
secondary,B-II,3867500,Rocklake city,38095,EXCLUDED,9.0456161558602,8.946915808154124,-9.0456161558602,11.75478816440363,10.461761466319231,,False,False
secondary,B-II,3805980,Benedict city,38055,EXCLUDED,9.015720591608169,8.91711335508028,9.015720591608169,9.767335923660378,6.010341966752577,,False,False
secondary,B-II,3832660,Granville city,38049,EXCLUDED,8.964016071045174,9.021616160870154,-8.964016071045174,11.021919197000377,25.460633345070875,,False,False
secondary,B-II,3801700,Almont city,38059,EXCLUDED,8.959509793865735,8.362689543818353,8.959509793865735,13.379390943374514,4.612564086997935,,False,False
secondary,B-II,3838860,Hope city,38091,EXCLUDED,8.816335246010537,9.492223952020778,-8.816335246010537,9.67904789195793,26.19853810757735,,False,False
secondary,B-II,3800940,Alamo city,38105,EXCLUDED,8.643171745795751,7.741819334961697,-7.3615028306352,16.00082877684152,8.96046411503125,,False,False
secondary,B-II,3880860,Upham city,38049,EXCLUDED,8.629239939854092,9.020022020911147,-8.629239939854092,9.192950056818571,11.858905573295957,,False,False
secondary,B-II,3844860,Lankin city,38099,EXCLUDED,8.42316145866194,8.13801536646714,-8.42316145866194,9.093437468324504,9.36624059237424,,False,False
secondary,B-II,3815100,Cogswell city,38081,EXCLUDED,8.393945111315537,8.786962904128444,-8.393945111315537,15.277984104606738,10.541809032178648,,False,False
secondary,B-II,3819580,Dickey city,38045,EXCLUDED,8.374652538666318,8.114266210038098,-8.374652538666318,13.050333873948475,3.8137051187179054,,False,False
secondary,B-II,3885540,White Earth city,38061,EXCLUDED,8.240533867694701,8.34560568150528,-8.240533867694701,8.737873222253558,8.213600828918345,,False,False
secondary,B-II,3852740,Michigan City city,38063,EXCLUDED,8.204842506975789,8.164184708121088,8.204842506975789,8.52899954986621,20.946587669445933,,False,False
secondary,B-II,3825180,Fairdale city,38099,EXCLUDED,8.203464613174528,8.946614075544801,-8.203464613174528,12.66803149517516,3.4203685036972935,,False,False
secondary,B-II,3845300,Lawton city,38071,EXCLUDED,8.118744705780202,6.357744656479175,6.624773566280443,17.244988241530283,0.5602391773124094,,False,False
secondary,B-II,3800340,Adams city,38099,EXCLUDED,8.112946925108306,8.229611134326172,-8.112946925108306,10.438896265043159,12.735453443352654,,False,False
secondary,B-II,3888180,Zeeland city,38051,EXCLUDED,8.021156233324092,8.255465185319236,-8.021156233324092,9.464672180929732,7.666384466553083,,False,False
secondary,B-II,3871940,Sharon city,38091,EXCLUDED,7.945691120949488,8.123978030862938,-7.945691120949488,8.983337577840764,7.243089702670687,,False,False
secondary,B-II,3828380,Fredonia city,38047,EXCLUDED,7.943588075458341,7.887932683506165,7.943588075458341,10.269085320579917,1.900168019192428,,False,False
secondary,B-II,3856020,Newburg city,38009,EXCLUDED,7.855022444005589,7.993518085134429,7.855022444005589,9.129306489287405,8.58154809993016,,False,False
secondary,B-II,3887180,Wolford city,38069,EXCLUDED,7.843135469445881,7.466772571944634,-7.843135469445881,9.251344727855813,2.8693930077554057,,False,False
secondary,B-II,3882380,Voltaire city,38049,EXCLUDED,7.3045826661609565,7.335568952837888,-7.3045826661609565,7.70474169176251,3.154294649720292,,False,False
secondary,B-II,3820940,Dunn Center city,38025,EXCLUDED,7.252580962014244,7.952523840550427,-7.252580962014244,9.73651600254046,10.35501702938464,,False,False
secondary,B-II,3872820,Sibley city,38003,EXCLUDED,7.1934078819772935,7.0853187560216035,-6.691287793976407,13.532400032213179,2.7064800064426358,,False,False
secondary,B-II,3811180,Butte city,38055,EXCLUDED,7.172942091079868,7.149459014060729,-7.172942091079868,9.896215653616478,7.125275270603865,,False,False
secondary,B-II,3842180,Kensal city,38093,EXCLUDED,7.041871095252415,7.031638575196151,7.041871095252415,7.636451095415217,9.015363724689877,,False,False
secondary,B-II,3861780,Perth city,38095,EXCLUDED,6.976392607818068,7.3485111594891945,-6.316635219918432,12.801254472312884,0.768075268338773,,False,False
secondary,B-II,3801860,Ambrose city,38023,EXCLUDED,6.915350047623264,5.8555582405467765,6.915350047623264,12.726637739795631,0.7585657755958888,,False,False
secondary,B-II,3809700,Brocket city,38071,EXCLUDED,6.909165251018834,8.152615581713496,6.909165251018834,12.393928409430652,0.2211878597117689,,False,False
secondary,B-II,3842660,Kief city,38049,EXCLUDED,6.875957146551253,6.83236703690131,6.875957146551253,13.380857537862202,0.10013101512022793,,False,False
secondary,B-II,3860380,Overly city,38009,EXCLUDED,6.868202742979156,6.5104013881972245,-6.28028879549708,13.666448220204153,1.5033093042224568,,False,False
secondary,B-II,3879180,Tolna city,38063,EXCLUDED,6.820381658072975,7.125604503477875,6.820381658072975,8.309013240251954,7.027322177198869,,False,False
secondary,B-II,3826420,Finley city,38091,EXCLUDED,6.815804172825899,6.653629447630075,-6.815804172825899,7.747224838345815,30.29164911793214,,False,False
secondary,B-II,3862060,Pettibone city,38043,EXCLUDED,6.805803507903332,7.325058322901216,-6.805803507903332,8.897275041800192,4.91710297313746,,False,False
secondary,B-II,3887580,Woodworth city,38093,EXCLUDED,6.801531343274829,6.13941190453395,-6.801531343274829,10.307101832517086,4.638195824632689,,False,False
secondary,B-II,3830580,Glenburn city,38075,EXCLUDED,6.775386960818433,6.439935346577712,6.775386960818433,8.86728671307616,37.15393132778911,,False,False
secondary,B-II,3851060,Martin city,38083,EXCLUDED,6.704125169495475,6.323136250523096,-6.704125169495475,10.173175375651825,6.205636979147613,,False,False
secondary,B-II,3815140,Coleharbor city,38055,EXCLUDED,6.683982356570903,8.575760814079258,-2.33233675612243,11.538742990509935,7.1540206541161595,,False,False
secondary,B-II,3859020,Oberon city,38005,EXCLUDED,6.642478282777153,6.674724305534248,-6.642478282777153,7.512353990278539,4.914762805331307,,False,False
secondary,B-II,3879420,Towner city,38049,EXCLUDED,6.615592237184131,6.516209485475928,-6.615592237184131,8.042212225790356,36.511643505088216,,False,False
secondary,B-II,3828980,Galesburg city,38097,EXCLUDED,6.578785906639506,6.773649679144285,-6.578785906639506,7.317586274240435,8.268872489891692,,False,False
secondary,B-II,3821220,Dwight city,38077,EXCLUDED,6.431451047501961,5.558158582974375,6.431451047501961,9.891909341951386,7.715689286722082,,False,False
secondary,B-II,3854740,Mountain city,38067,EXCLUDED,6.4118634079214845,5.9439474410635045,-6.4118634079214845,9.316018322404704,7.54597484114781,,False,False
secondary,B-II,3829180,Gardena city,38009,EXCLUDED,6.32893714490599,6.446302431941745,-6.32893714490599,10.352544529959156,2.381085241890606,,False,False
secondary,B-II,3874020,Souris city,38009,EXCLUDED,6.317718426901068,6.474232434646719,-6.296109341945718,12.37844964337188,4.8275953609150335,,False,False
secondary,B-II,3869340,Rutland city,38081,EXCLUDED,6.184598574427268,6.576304112037726,-6.184598574427268,7.069752000334936,11.0288131205225,,False,False
secondary,B-II,3880140,Tuttle city,38043,EXCLUDED,6.158530147018863,6.683043201978739,-6.158530147018863,9.366184829422373,5.4323872010649765,,False,False
secondary,B-II,3839460,Hunter city,38017,EXCLUDED,6.1539716673055604,5.745685755280504,-6.1539716673055604,8.616439659161887,15.396832563591431,,False,False
secondary,B-II,3862260,Pick City city,38057,EXCLUDED,6.139056595339886,6.549015432781169,-6.139056595339886,10.90496265703022,14.39455070727989,,False,False
secondary,B-II,3833500,Grenora city,38105,EXCLUDED,6.046663812522665,6.6633904129566615,-2.3987966908588283,11.210683182985083,24.663503002567182,,False,False
secondary,B-II,3802380,Aneta city,38063,EXCLUDED,5.976987526620823,6.614735166209138,5.976987526620823,7.337795845275222,16.44210639160582,,False,False
secondary,B-II,3812060,Canton City (Hensel) city,38067,EXCLUDED,5.956385462731662,6.0259034161028735,-5.956385462731662,8.710641667419205,2.7874053335741458,,False,False
secondary,B-II,3818260,Dawson city,38043,EXCLUDED,5.952432895497381,5.980402946421805,-5.952432895497381,6.8893637421170215,4.4853022098163535,,False,False
secondary,B-II,3845980,Leonard city,38017,EXCLUDED,5.881182322689874,5.71558641805858,-5.881182322689874,6.937943391185736,14.406044335748959,,False,False
secondary,B-II,3822260,Edinburg city,38099,EXCLUDED,5.810398774144887,6.309080957945833,-5.810398774144887,6.611489618981222,12.694060068443946,,False,False
