place_fips,MAPE,MedAPE,ME,MaxAPE,n_test_years,AE_terminal,place_name,window,variant_id
3818340,31.273936772073125,34.48078860287774,31.273936772073125,48.351145569068414,10,35.77984772111063,Dazey city,primary,A-I
3818620,3.879911098938566,2.75172421997247,3.879911098938566,10.154856972950618,10,0.6111328273237859,Deering city,primary,A-I
3819300,9.590690717429228,8.918531167426977,9.590690717429228,12.900855774014678,10,17.288891327003455,Des Lacs city,primary,A-I
3819420,1.7045343126678698,2.035273663990635,1.7045343126678698,2.419076574892773,10,176.9312606876574,Devils Lake city,primary,A-I
3819580,13.745199945232159,12.671088648024487,-13.745199945232159,23.502978157207693,10,9.315748043388318,Dickey city,primary,A-I
3819620,2.757236698641736,2.5820979516051223,1.2962364232549775,4.909015039566837,10,1261.3714144166988,Dickinson city,primary,A-I
3819820,11.56251653644342,10.879779938965042,-10.999537214950534,25.68876269224892,10,21.3216730345666,Dodge city,primary,A-I
3819900,100.0,100.0,-100.0,100.0,10,73.0,Donnybrook city,primary,A-I
3820020,12.648042471229708,14.12929369920669,-12.648042471229708,16.843355230905203,10,12.611786520039331,Douglas city,primary,A-I
3820300,6.844692936779403,7.497622098109826,-6.77841428662924,12.630244076211113,10,35.1120785318669,Drake city,primary,A-I
3820340,2.2279718072825183,1.9181484711012469,2.2279718072825183,4.406487822823983,10,31.814842080789163,Drayton city,primary,A-I
3820940,2.9914646253118984,2.712013384245963,0.45276305526103844,4.618217334557755,10,2.1202763903932578,Dunn Center city,primary,A-I
3821020,5.316817828665051,3.593024486008117,4.808038446831796,13.968755476609191,10,4.006655832624801,Dunseith city,primary,A-I
3821220,12.286729997660087,11.323161429709181,12.286729997660087,22.613016381811327,10,17.638152777812834,Dwight city,primary,A-I
3822140,1.5663811144541477,1.7673846142067888,1.5469180182271012,2.561854008614116,10,9.924166213788112,Edgeley city,primary,A-I
3822260,13.113117737239843,13.798751083340933,-13.113117737239843,19.33327750126422,10,37.1198928024273,Edinburg city,primary,A-I
3822340,2.4615239368858717,0.6259494211167754,-2.1967233176552385,8.794553981313548,10,12.048538954399561,Edmore city,primary,A-I
3822540,28.11947318247614,29.013301882941562,-28.11947318247614,39.587353260757126,10,12.667953043442282,Egeland city,primary,A-I
3823020,14.845413889860165,14.996784888235926,14.845413889860165,22.870101066155733,10,119.83932958665605,Elgin city,primary,A-I
3823220,5.300790739167893,5.476330037030106,5.300790739167893,7.523916126020564,10,57.552301809468645,Ellendale city,primary,A-I
3823340,19.23092146564741,19.61796839538438,-19.23092146564741,25.004259992412788,10,5.18939766509925,Elliott city,primary,A-I
3824060,2.927082714432625,2.854705068472064,-2.927082714432625,5.069520824865036,10,19.98523434349488,Emerado city,primary,A-I
3824260,4.799629013738852,4.470797640314071,3.5695324760037295,8.995722112774262,10,76.55359517970896,Enderlin city,primary,A-I
3824540,49.2110173635202,52.01400608829358,49.2110173635202,58.28306659172783,10,38.90827680134012,Epping city,primary,A-I
3824780,25.311321849884102,25.51929721919673,-25.311321849884102,40.13398494261013,10,35.31790674949691,Esmond city,primary,A-I
3825180,4.0129629368289175,3.663437688285618,1.8286357514479747,8.407097234021574,10,1.514065492091408,Fairdale city,primary,A-I
3825300,4.217974393924631,3.9465810162657964,4.217974393924631,8.850010434058216,10,29.293534536732693,Fairmount city,primary,A-I
3825700,1.9056437044676133,1.9507678469861922,-1.9056437044676133,3.6377913817397447,10,4957.763984604011,Fargo city,primary,A-I
3826180,5.30908031301208,5.401419336010306,-5.30908031301208,6.9877900217841615,10,31.164538159987842,Fessenden city,primary,A-I
3826380,10.318029859544788,10.790268335443368,-10.318029859544788,13.892188660728259,10,12.36404790804815,Fingal city,primary,A-I
3826420,2.850099508458985,2.8220982201209,1.2238198747925924,4.336296833211237,10,7.3673112713524915,Finley city,primary,A-I
3826660,3.7339264293848573,2.6496283392561697,-2.9928414460566355,13.76018879614305,10,31.648434231129016,Flasher city,primary,A-I
3826700,12.828251668681531,13.046298828808986,12.828251668681531,16.62792990852168,10,9.976757945113008,Flaxton city,primary,A-I
3826980,1.372467550783386,1.7514274335596363,0.3444032006388052,2.5677428303965333,10,0.8366961814253884,Forbes city,primary,A-I
3827060,8.505863299250292,8.594839290070421,-8.505863299250292,13.201871971732945,10,26.53576266318322,Fordville city,primary,A-I
3827100,3.161754304508439,1.0463298047406262,-3.161754304508439,9.44109309495862,10,10.479613335404068,Forest River city,primary,A-I
3827260,2.4768185634104714,2.121568403625557,2.3450610437818153,5.1511207176086335,10,25.240491516282304,Forman city,primary,A-I
3827580,11.3552298884177,12.206761204645844,-11.3552298884177,14.999728504098664,10,12.203010318582272,Fort Ransom city,primary,A-I
3827820,32.93589764975404,35.483549122168924,-32.93589764975404,46.47172403565543,10,13.941517210696627,Fortuna city,primary,A-I
3827860,15.074669533557625,14.590751286161105,-15.074669533557625,24.85193853648504,10,42.74533428275427,Fort Yates city,primary,A-I
3828380,10.41183616321948,10.383291459332092,10.41183616321948,17.016284202694173,10,4.887864619866697,Fredonia city,primary,A-I
3828720,41.1857427998918,3.692197630606259,-41.1857427998918,100.0,10,196.0,Frontier city,primary,A-I
3828780,24.130020183317832,25.324212318834313,-24.130020183317832,32.42426843212754,10,18.481833006312698,Fullerton city,primary,A-I
3828860,5.449500159822671,5.387702677748336,5.449500159822671,7.595362975190266,10,21.570830849540357,Gackle city,primary,A-I
3828980,20.92172514343507,22.404015461846566,-20.92172514343507,28.91762688429806,10,32.676918379256804,Galesburg city,primary,A-I
3829180,4.140761320558065,3.3454131297594953,2.9985145349858433,9.393593644246065,10,0.6501023439446101,Gardena city,primary,A-I
3829220,100.0,100.0,-100.0,100.0,10,125.0,Gardner city,primary,A-I
3829460,13.49559558646647,13.290641470651394,13.49559558646647,19.18626026218405,10,281.07871284099633,Garrison city,primary,A-I
3829540,28.85754464084448,33.05646674560684,-28.85754464084448,40.104506231699624,10,8.020901246339925,Gascoyne city,primary,A-I
3830180,2.6453765339022093,2.66789630813014,2.4345516791880257,4.352155881876365,10,10.532217234140802,Gilby city,primary,A-I
3830460,4.287749533315822,3.9034999920526303,-3.193249512031007,7.435414480928952,10,16.18510626234388,Gladstone city,primary,A-I
3830580,11.457713077759404,12.009142549560838,11.457713077759404,20.14035842553539,10,84.38810180299328,Glenburn city,primary,A-I
3830660,16.41544902674395,16.958977379795147,-16.41544902674395,22.928218728320434,10,21.781807791904413,Glenfield city,primary,A-I
3830860,8.134917183305259,7.315510725060383,8.134917183305259,12.668758336046515,10,61.8545311660755,Glen Ullin city,primary,A-I
3831180,1.1939013433894201,1.1665833826691596,-0.6082240654790035,2.5907488513339523,10,0.5206325568785815,Golden Valley city,primary,A-I
3831420,31.98497086038156,33.216265141218926,-31.98497086038156,45.13098542699654,10,40.16657703002692,Golva city,primary,A-I
3831500,29.35975670199653,30.862394623199627,-29.35975670199653,41.12283482137562,10,44.41266160708567,Goodrich city,primary,A-I
3831740,10.116167601658598,10.34983044252325,10.116167601658598,15.925910381305803,10,6.214900048379306,Grace City city,primary,A-I
3831820,3.039460028303408,2.901392770515463,3.039460028303408,5.019177361747505,10,202.122272357572,Grafton city,primary,A-I
3832060,2.9706190167977944,2.7266985653025104,1.1463478664310833,4.748988142452629,10,2842.0319538507756,Grand Forks city,primary,A-I
3832300,70.16666927110944,100.0,-70.16666927110944,100.0,10,195.0,Grandin city,primary,A-I
3832580,26.007076837264343,26.375829348224432,-26.007076837264343,31.435606992554256,10,2.3637753294379378,Grano city,primary,A-I
3832660,4.360809478428871,3.549746119551264,-3.0452805563554426,9.342420598975641,10,21.580991583633732,Granville city,primary,A-I
3832900,29.063197692095752,29.1176103482777,-29.063197692095752,44.02772711725131,10,24.21524991448822,Great Bend city,primary,A-I
3833500,40.66110412747977,39.71661501219074,40.66110412747977,50.952765446887014,10,87.21041631320719,Grenora city,primary,A-I
3834020,3.84273843759683,3.6401790230565876,-3.84273843759683,6.688400629247404,10,12.274346539180442,Gwinner city,primary,A-I
3834180,3.825894588935718,4.0244606479184135,-3.825894588935718,5.96119582082223,10,2.919557900671876,Hague city,primary,A-I
3834340,12.050071550802514,13.234972543757586,-11.845772279771637,22.542122031247285,10,52.52314433280617,Halliday city,primary,A-I
3834460,21.89009729560565,20.11182533483282,21.89009729560565,34.33089144974317,10,1.9013255391101893,Hamberg city,primary,A-I
3834620,10.478866070302763,12.005838392735484,10.478866070302763,15.725502634323538,10,5.569408029264565,Hamilton city,primary,A-I
3834860,13.673363725893614,12.608319926285148,13.673363725893614,24.265978942344287,10,2.936453475184841,Hampden city,primary,A-I
3834900,3.209823633731429,3.605399208540973,-3.209823633731429,4.572882945624227,10,42.25343841756785,Hankinson city,primary,A-I
3835020,9.64578585676176,9.691419029594307,-9.64578585676176,12.633721291170488,10,14.907791123581177,Hannaford city,primary,A-I
3835060,19.039449967091144,18.542206216923724,19.039449967091144,31.397432933548803,10,1.2625977182309835,Hannah city,primary,A-I
3835140,23.326511796721373,18.879698592598963,23.326511796721373,53.46689623629366,10,8.02003443544405,Hansboro city,primary,A-I
3835900,7.912500567147357,7.831284573089969,7.912500567147357,14.80279662775004,10,231.51573925801063,Harvey city,primary,A-I
3835940,1.271897614252707,1.1402351462004916,-1.1229698961069405,2.7145797742826967,10,22.775324306231823,Harwood city,primary,A-I
3836100,10.21510796166552,10.558055562791026,10.21510796166552,14.366823447089331,10,102.8664558811596,Hatton city,primary,A-I
3836140,4.339025502581528,5.321062674666912,-4.339025502581528,7.495909462671034,10,4.0794755115635155,Havana city,primary,A-I
3836540,43.08747330312982,44.280971639527095,43.08747330312982,67.28846278582954,10,10.502052379459066,Haynes city,primary,A-I
3836700,10.245671051959471,9.57241133468917,10.245671051959471,17.872012328518196,10,38.78226675288448,Hazelton city,primary,A-I
3836780,3.738154510538506,3.697944008907181,3.738154510538506,5.244183225986817,10,97.05920274819255,Hazen city,primary,A-I
3836860,2.1743984997366295,2.133413603206861,-1.573201967296376,4.587927120968199,10,27.916902635872816,Hebron city,primary,A-I
3837700,5.813807916014683,6.086176792480036,5.813807916014683,7.398597019535236,10,69.22455071175409,Hettinger city,primary,A-I
3838100,1.6796918329780381,1.6605244154869276,1.6796918329780381,2.5784428755522257,10,42.82793616292247,Hillsboro city,primary,A-I
3838780,5.7636199354224065,6.468521003356541,-5.7636199354224065,7.35655653756184,10,17.802866820899652,Hoople city,primary,A-I
3838860,8.890872456977363,9.02889631046878,-8.890872456977363,14.70669343888393,10,40.59047389131965,Hope city,primary,A-I
3838900,15.862645193668879,7.699723538630115,-11.474384986414563,47.95088882146234,10,3014.192871317123,Horace city,primary,A-I
3839460,23.036551240126094,25.632785851204595,-23.036551240126094,29.952296838940303,10,98.842579568503,Hunter city,primary,A-I
3839580,22.268689561830534,24.278551204212185,22.268689561830534,34.16899201382249,10,20.159705288155266,Hurdsfield city,primary,A-I
3839980,100.0,100.0,-100.0,100.0,10,37.0,Inkster city,primary,A-I
3840580,2.453493366369546,2.419872276963786,1.4484019729548354,4.398140499607716,10,694.4224034830622,Jamestown city,primary,A-I
3841180,8.532666779222208,9.409112788599485,8.532666779222208,10.652081712141086,10,6.398537497751278,Jud city,primary,A-I
3841380,18.595691686629092,18.85184593476705,-18.595691686629092,29.767045871867847,10,25.00431853236899,Karlsruhe city,primary,A-I
3841500,11.008437796107179,11.216341314516459,-11.008437796107179,13.91081495531903,10,8.455424168264912,Kathryn city,primary,A-I
3842020,10.02115120286324,9.498565788328607,10.02115120286324,11.868656630054488,10,86.00935935625546,Kenmare city,primary,A-I
3842180,9.677971345000065,10.414156433747394,9.677971345000065,15.379782109265538,10,21.347963340677722,Kensal city,primary,A-I
3842660,32.11128859161283,39.58190288051851,32.11128859161283,44.92948099224823,10,3.1949688528680493,Kief city,primary,A-I
3842700,7.842121938339202,8.71218929323859,-7.842121938339202,12.3944086488688,10,80.0752425421233,Killdeer city,primary,A-I
3842780,9.010406659940497,9.28879432395011,-9.010406659940497,16.856046564588333,10,169.00722764753198,Kindred city,primary,A-I
3843260,38.60993693914283,39.31741445264669,-38.60993693914283,58.72208520199198,10,12.331637892418316,Knox city,primary,A-I
3843500,7.586981556446512,5.604846518351381,-7.586981556446512,15.361429202528853,10,3.686743008606925,Kramer city,primary,A-I
3843580,7.13197320567955,8.355960372342329,-7.13197320567955,9.840581239886662,10,35.72130990078858,Kulm city,primary,A-I
3844300,4.037157048262574,3.483476138077405,2.977247061573246,8.75894241899539,10,60.173934418498334,Lakota city,primary,A-I
3844540,13.014194875688489,14.46433888585257,13.014194875688489,18.428506601309948,10,136.7395189817198,LaMoure city,primary,A-I
3844700,29.049195778654685,28.58787511365795,29.049195778654685,49.32464325189768,10,18.74336443572112,Landa city,primary,A-I
3844780,1.1503568952714622,1.193525315872877,1.1503568952714622,1.8370445830308015,10,33.819990773597056,Langdon city,primary,A-I
3844860,16.213120469723414,17.341887420426715,-16.213120469723414,23.808777325854084,10,24.523040645629706,Lankin city,primary,A-I
3844900,6.824183618886487,6.970390718283605,6.824183618886487,10.4838780328088,10,24.532274596772595,Lansford city,primary,A-I
3845020,4.59495011576323,4.742714009686587,4.59495011576323,6.937182466254449,10,73.00194920741933,Larimore city,primary,A-I
3845300,21.87937925672922,21.598508632964695,21.87937925672922,38.33483450929954,10,2.913451640165057,Lawton city,primary,A-I
3845460,33.47731542545491,36.14066814137317,-33.47731542545491,47.22574497441941,10,11.806436243604853,Leal city,primary,A-I
3845580,5.741042337384036,5.781901430450086,-5.305466419797032,11.294530379245112,10,44.975525804671804,Leeds city,primary,A-I
3845740,15.072162653017415,16.120361952820414,-15.072162653017415,19.83561333149708,10,15.471778398567722,Lehr city,primary,A-I
3845860,28.242526179122326,30.214791708756636,-28.242526179122326,30.987858437301284,10,7.593835159922136,Leith city,primary,A-I
3845980,20.381961505554443,14.471015622458669,-20.381961505554443,100.0,10,245.0,Leonard city,primary,A-I
3846460,0.5447541710364285,0.5310757538832418,-0.3905428540117337,1.1231018030059563,10,2.60883018656898,Lidgerwood city,primary,A-I
3846540,22.145500742967094,26.216117068454004,20.267769358938665,37.21662835087991,10,49.87028199017908,Lignite city,primary,A-I
3846640,5.615276536795773,6.824775780559148,-3.2459640793672087,8.770087157871803,10,309.73079045660415,Lincoln city,primary,A-I
3846980,1.34259508723664,1.380324197224052,-1.34259508723664,2.888388909810867,10,12.072010684083807,Linton city,primary,A-I
3847100,4.533811394341702,5.018812395108699,1.9352549973861883,6.648529942859501,10,140.16541521446152,Lisbon city,primary,A-I
3847140,1.701922089189481,1.6100749340555485,-1.4830038258888976,3.6362333170693977,10,0.01712959112637691,Litchville city,primary,A-I
3847660,25.54735568031785,22.544548238278708,25.54735568031785,49.69457002714452,10,1.2457191924847972,Loma city,primary,A-I
3848020,37.168034197474846,37.93452949681088,-37.168034197474846,54.653747978591184,10,4.918837318073207,Loraine city,primary,A-I
3848460,7.261227412810429,7.391714143039218,6.827512041315276,15.532983311349447,10,1.6347844874566668,Ludden city,primary,A-I
3848580,10.619109882802281,10.130633242001355,-10.619109882802281,17.94743540793182,10,4.666333206062273,Luverne city,primary,A-I
3849020,5.858985769187686,5.90015161191009,5.858985769187686,8.554852425136847,10,17.211781768990647,McClusky city,primary,A-I
3849260,11.098001830509034,12.003405085942822,-11.098001830509034,13.547029829857433,10,8.534628792810182,McHenry city,primary,A-I
3849580,13.67328273407604,13.888564012010384,-13.67328273407604,17.20419485278095,10,57.28926578646775,McVille city,primary,A-I
3849620,19.762919480727522,20.584978349645752,-19.762919480727522,31.493131855128514,10,121.56348896079606,Maddock city,primary,A-I
3849820,8.956411071039408,9.253308001621406,8.956411071039408,10.190482307523434,10,13.707005268816658,Makoti city,primary,A-I
3849900,3.054219849013428,3.3886187939988033,-0.8844118273623046,4.296349645320132,10,817.7751499706974,Mandan city,primary,A-I
3850380,5.586283430895795,6.161593087818195,-5.586283430895795,8.265488317576342,10,3.417295064036402,Mantador city,primary,A-I
3850420,2.10950890674349,2.6895735910836454,1.1266555476040296,3.747783063156187,10,13.716886011151644,Manvel city,primary,A-I
3850580,18.41862707445939,24.59488040953554,-18.190007278914287,25.86889377762281,10,381.82487215771266,Mapleton city,primary,A-I
3850780,6.351045715211369,6.697749246080926,6.351045715211369,8.159909823536589,10,8.954050887227538,Marion city,primary,A-I
3850860,17.377439898445566,17.934861999916038,17.377439898445566,23.445398132339964,10,15.838897476877861,Marmarth city,primary,A-I
3851060,3.2012358455535677,2.0413718267502206,-2.1535649080331885,8.81204755634681,10,5.375349009371554,Martin city,primary,A-I
3851380,26.779103714400996,27.2684551982481,26.779103714400996,42.98138921331302,10,139.68951494326734,Max city,primary,A-I
3851420,1.192393316201866,1.2598842670122958,-1.0512125302311357,2.1038812723608245,10,0.6141364189726772,Maxbass city,primary,A-I
3851500,1.3103712254393094,1.3560049393057425,-1.3103712254393094,2.0270907749253606,10,24.206796403729413,Mayville city,primary,A-I
3851860,4.400649276062452,3.9893799535374947,4.400649276062452,8.327657120568698,10,14.981688684884944,Medina city,primary,A-I
3851900,23.683049270666306,19.413958396169633,23.683049270666306,43.61015017374807,10,32.25277023479933,Medora city,primary,A-I
3852340,14.614435937732921,15.508780139192236,5.173105082807408,23.385328574776274,10,22.64694889436909,Mercer city,primary,A-I
3852740,7.158614780368405,7.524664916222119,7.158614780368405,12.032057829748624,10,31.28335035734642,Michigan City city,primary,A-I
3852940,5.618641408510929,6.144160265282402,5.618641408510929,7.3777265731305235,10,42.59645174668219,Milnor city,primary,A-I
3853020,6.644111378644128,6.3099428432595595,6.644111378644128,12.813432056010246,10,2.4305325687204586,Milton city,primary,A-I
3853220,14.259919562321167,13.06555929826839,-14.259919562321167,27.245239785606323,10,51.22105079693989,Minnewaukan city,primary,A-I
3853380,3.322773727749566,3.1059548053568915,3.205934836612239,7.130566667657283,10,3382.740827136615,Minot city,primary,A-I
3853540,2.004796715349993,2.0884634977502965,-2.004796715349993,2.424300673774669,10,14.739748096549988,Minto city,primary,A-I
3853780,3.8992858706364366,4.0335908933181255,3.8992858706364366,4.847479432323464,10,24.417912076099356,Mohall city,primary,A-I
3853820,47.123831442363304,45.420767684780515,47.123831442363304,85.22244278137539,10,25.56673283441262,Monango city,primary,A-I
3853980,8.179154022019564,7.72795097162266,-8.179154022019564,13.327948557771188,10,7.944909614870696,Montpelier city,primary,A-I
3854220,8.271829635026629,8.525471890368424,8.271829635026629,12.842355935250252,10,22.515851101935027,Mooreton city,primary,A-I
3854620,3.5294365995979704,3.456319218289047,3.5294365995979704,4.55602339877791,10,18.34448646452836,Mott city,primary,A-I
3854740,9.757480355641395,8.905196961729049,-9.757480355641395,17.07939108295145,10,13.834306777190676,Mountain city,primary,A-I
3855020,1.5377350892300259,1.499177548113108,-1.4744335320795077,3.265839572026962,10,6.07446160397015,Munich city,primary,A-I
3855220,10.041874474430783,9.821339666119426,-4.417212209956204,16.35905641023739,10,2.625673302514347,Mylo city,primary,A-I
3855420,5.217230359715869,4.888561102279468,5.217230359715869,7.935272069034909,10,59.11517154594412,Napoleon city,primary,A-I
3855620,3.5568018775014236,3.5933116932334217,-3.5568018775014236,4.455362799615726,10,13.908673807570494,Neche city,primary,A-I
3855740,39.48827707290163,46.80220215734303,39.48827707290163,53.974637326008434,10,15.934059715519723,Nekoma city,primary,A-I
3856020,28.681121774904625,29.618590080887028,28.681121774904625,43.39850635114011,10,40.7945959700717,Newburg city,primary,A-I
3856180,2.103617600027847,1.9989443345914333,0.6032632501665378,4.216337704401926,10,29.177056914461332,New England city,primary,A-I
3856420,1.8123235355074976,1.3534959185039757,-1.8123235355074976,3.8744583477003323,10,1.49801027709114,New Leipzig city,primary,A-I
3856620,5.826948596213019,5.882259834438169,5.826948596213019,11.36583906669327,10,151.62029314968822,New Rockford city,primary,A-I
3856700,4.916409216238971,5.006145482520403,-0.9311445411409711,9.02348659298267,10,96.3708368130549,New Salem city,primary,A-I
3856740,5.903263890224568,5.9352368186382005,-4.987333310502936,11.91141925106528,10,324.2127813161428,New Town city,primary,A-I
3856780,100.0,100.0,-100.0,100.0,10,42.0,Niagara city,primary,A-I
3857180,7.240569205146374,8.482563453974382,7.240569205146374,11.211485354520542,10,5.493627823715066,Nome city,primary,A-I
3857220,14.144051818195049,14.782386061347372,-14.144051818195049,23.662294876463037,10,31.707475134460466,Noonan city,primary,A-I
3858120,100.0,100.0,-100.0,100.0,10,56.0,North River city,primary,A-I
3858300,2.18405364316859,2.008433625130024,1.0572854021428573,3.960795926746715,10,36.28685555120012,Northwood city,primary,A-I
3858740,1.6097985560928687,1.2752517575821745,-0.7108033827359128,3.1719341924615376,10,21.6190078693362,Oakes city,primary,A-I
3859020,15.255091743561843,14.924081901030055,15.255091743561843,23.099853617566946,10,17.531661403690492,Oberon city,primary,A-I
3859660,2.017897277187732,1.4347386558732085,-1.231402811931189,4.313908544478492,10,1.0395245953480412,Oriska city,primary,A-I
3860100,2.909066832473461,2.578561409472638,-2.0967595130435384,6.071331889879828,10,5.589288272279973,Osnabrock city,primary,A-I
3860380,7.7641230719307845,8.645602541440084,7.482869253716584,14.700255543896516,10,0.15468960001781085,Overly city,primary,A-I
3860480,6.86587955099652,4.285336167842067,6.86587955099652,14.927973146398562,10,55.97989929899461,Oxbow city,primary,A-I
3860500,18.45447466697859,20.20959066157976,18.45447466697859,24.407721447159243,10,45.5482245105361,Page city,primary,A-I
3860620,16.852367314217496,18.91011662761244,-16.852367314217496,25.457769711582195,10,31.05847904813028,Palermo city,primary,A-I
3860900,1.7711542767617026,1.7445252530567834,-1.7711542767617026,2.64623142911777,10,13.150823246410482,Park River city,primary,A-I
3860940,8.209538479064152,8.185339286517646,-1.264582989288517,13.925648227967224,10,126.4448859099424,Parshall city,primary,A-I
3861460,4.340653026826162,3.581822265362599,-2.777218918287134,9.36508243321126,10,2.06631996307145,Pekin city,primary,A-I
3861580,8.303485216272211,8.894525168094233,8.303485216272211,11.986603696432969,10,58.491108148911394,Pembina city,primary,A-I
3861780,9.094623920887466,9.81100602536192,9.094623920887466,19.163989990122943,10,0.06609433975123125,Perth city,primary,A-I
3861860,20.74802580755329,21.617880309051827,20.74802580755329,34.38022685669021,10,54.664560702137436,Petersburg city,primary,A-I
3862060,3.0582330979387513,3.2822952216730314,1.3114827323718314,5.537060807846813,10,1.6258513002599742,Pettibone city,primary,A-I
3862260,13.92983161453551,12.803514866965784,-13.92983161453551,23.650727181245827,10,31.218959879244494,Pick City city,primary,A-I
3862540,100.0,100.0,-100.0,100.0,10,12.0,Pillsbury city,primary,A-I
3862620,15.673076616594727,16.33054401743534,15.673076616594727,25.242427694951363,10,7.054670157570605,Pingree city,primary,A-I
3862780,18.911487957522546,20.658897363531715,18.911487957522546,26.00072834317825,10,22.360626375133293,Pisek city,primary,A-I
3862980,7.260169241827566,6.832792999180444,-4.492365877250507,14.871505426375508,10,30.63530117833355,Plaza city,primary,A-I
3863740,21.80753671461256,23.083267874776958,21.80753671461256,32.50745525721454,10,39.00894630865744,Portal city,primary,A-I
3863900,4.351661336025728,4.338724302484934,4.351661336025728,6.032496973682772,10,34.68542099014314,Portland city,primary,A-I
3864140,6.05741844386492,6.403057691479548,-6.05741844386492,10.353752113120047,10,16.210241401880694,Powers Lake city,primary,A-I
3864320,100.0,100.0,-100.0,100.0,10,54.0,Prairie Rose city,primary,A-I
3865580,24.34821081430525,23.870598628756948,24.34821081430525,30.628609048652113,10,171.12319154060003,Ray city,primary,A-I
3865900,8.072144436688745,8.078895333231412,8.072144436688745,10.245791946745761,10,7.168474114511213,Reeder city,primary,A-I
3865980,100.0,100.0,-100.0,100.0,10,33.0,Regan city,primary,A-I
3866020,13.132444264978698,14.824909538943647,-13.132444264978698,18.665217596454063,10,30.610956858184664,Regent city,primary,A-I
3866040,22.272525817505375,22.503080922668204,22.272525817505375,28.98344652648854,10,223.7735483172778,Reile's Acres city,primary,A-I
3866260,1.1127021811502344,1.1638903621465313,0.43108871670818444,2.6791114986679077,10,7.313974391363388,Reynolds city,primary,A-I
3866300,4.061431158842085,4.071300123306953,-4.061431158842085,7.841680501345557,10,12.23302158209907,Rhame city,primary,A-I
3866500,12.72904884384604,14.438731615909536,-12.714954858575574,20.539970262318285,10,141.10959570212663,Richardton city,primary,A-I
3866980,11.982104685311366,12.054628837387487,-11.982104685311366,17.76368192898356,10,39.4353738823435,Riverdale city,primary,A-I
3867180,6.8918988427514964,5.025261010767705,-6.8918988427514964,14.863522206389405,10,4.904962328108503,Robinson city,primary,A-I
3867500,21.261794730704445,20.958957902547247,-21.261794730704445,31.71699325196221,10,28.228123994246367,Rocklake city,primary,A-I
3867620,15.627443537727634,15.557379669442529,-15.627443537727634,30.095339282050425,10,17.154343390768744,Rogers city,primary,A-I
3867780,8.83296150499207,6.913467175020516,8.83296150499207,17.31476371884109,10,25.53725419694132,Rolette city,primary,A-I
3867820,9.706632601981832,9.741258913318012,-9.706632601981832,19.339721797633025,10,223.7605811986141,Rolla city,primary,A-I
3868540,66.37601725476827,68.50636925033888,66.37601725476827,91.83549951518214,10,80.81523957336029,Ross city,primary,A-I
3868860,6.809934805894389,6.884587874284108,6.809934805894389,8.504797264327044,10,205.986189742001,Rugby city,primary,A-I
3869140,100.0,100.0,-100.0,100.0,10,5.0,Ruso city,primary,A-I
3869340,9.026798998843176,9.78623870327786,-9.026798998843176,15.043501753239807,10,23.467862735054098,Rutland city,primary,A-I
3869460,12.673447866361444,15.728059374613093,-12.673447866361444,16.68518853673691,10,17.29628179018553,Ryder city,primary,A-I
3869980,13.622675586941412,13.325421001235965,-13.622675586941412,24.607861051742866,10,76.28436926040288,St. John city,primary,A-I
3870260,9.891591509981154,10.369313659331617,-9.891591509981154,13.460602508848844,10,41.32404970216595,St. Thomas city,primary,A-I
3870380,13.557610626554554,14.944460691185617,13.557610626554554,18.834671243680923,10,29.91906399631941,Sanborn city,primary,A-I
3870780,40.305000972558915,39.52829936383969,40.305000972558915,59.7520316743241,10,8.45213633397724,Sarles city,primary,A-I
3870980,3.639841634975137,3.426351650602446,3.6230269555061385,7.6420992814880195,10,0.25894606382257734,Sawyer city,primary,A-I
3871500,3.99852061595748,4.536795245868323,-3.9003961239286618,7.453361592377007,10,18.633403980942518,Scranton city,primary,A-I
3871660,12.593017887012333,10.476900341965603,-12.593017887012333,24.818561692959104,10,30.030459648480516,Selfridge city,primary,A-I
3871780,3.975088116639398,3.9138490386115308,-3.975088116639398,8.082259664654552,10,5.657581765258186,Sentinel Butte city,primary,A-I
3871940,3.466889887664286,3.6381582259541254,0.1744360905405809,4.707263363621796,10,2.657315709690053,Sharon city,primary,A-I
3872180,10.13794908638067,11.99007312312117,9.891258775157599,18.07657910217011,10,14.794448232651234,Sheldon city,primary,A-I
3872540,11.417877796202513,12.093278967183917,11.417877796202513,14.560479599734185,10,22.986372319313205,Sherwood city,primary,A-I
3872580,13.653494863277109,13.314699010674147,-13.653494863277109,21.579962156558384,10,39.707130368067425,Sheyenne city,primary,A-I
3872820,4.288180391199646,5.104532349381602,1.0348210876869854,8.485358324662204,10,1.6970716649324409,Sibley city,primary,A-I
3873820,1.8155224132488794,1.9072638496808263,1.8155224132488794,3.6271998040644426,10,0.7845198346703057,Solen city,primary,A-I
3874020,5.393709529112887,3.221130360828816,-5.393709529112887,14.797393248007296,10,5.770983366722845,Souris city,primary,A-I
3874185,3.3524682673074024,3.514711896982087,-3.117283439672451,5.750417888997126,10,23.806730060448103,South Heart city,primary,A-I
3874740,17.580127694490983,16.744527896136013,17.580127694490983,31.027026528420887,10,29.165404936715632,Spiritwood Lake city,primary,A-I
3874780,75.60510160354457,100.0,-64.39489839645543,100.0,10,35.0,Springbrook city,primary,A-I
3875380,8.82698765035553,9.099017454171324,-8.82698765035553,13.92665980664867,10,143.38124481176965,Stanley city,primary,A-I
