scenario,geography_level,geography_fips,geography_name,region_id,region_name,year,total_population,population_under_18,population_working_age_18_64,population_65_plus,population_85_plus,male_population,female_population,sex_ratio,youth_dependency_ratio,elderly_dependency_ratio,total_dependency_ratio
baseline,county,38051,McIntosh County,R6,Jamestown,2045,2355.1533515009096,470.2885139670223,1330.9993589186518,553.8654786152356,99.01759473889365,1149.3279944471187,1205.8253570537909,95.3,0.35,0.42,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2046,2347.454167430117,467.05705414498976,1327.0345348446706,553.3625784404571,100.61114997875869,1145.0288104933652,1202.4253569367525,95.2,0.35,0.42,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2047,2340.1189226902466,463.1189400207191,1323.1286346673835,553.8713480021439,102.67042225857767,1140.7567806855054,1199.3621420047411,95.1,0.35,0.42,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2048,2332.9044975786405,458.66898673963226,1319.0892585772526,555.1462522617556,104.86322618371072,1136.5003110895154,1196.404186489125,95.0,0.35,0.42,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2049,2325.625345638344,453.91395172957675,1315.0185000000404,556.6928939087265,106.79993012666243,1132.2017725287706,1193.423573109573,94.9,0.35,0.42,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2050,2318.16413619477,448.8841289735007,1311.0566627427663,558.2233444785028,108.21160356484386,1127.8174335984902,1190.3467025962796,94.7,0.34,0.43,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2051,2310.085591305292,443.621267619176,1306.5497695816764,559.9145541044394,109.05632127386293,1123.2705430066571,1186.8150482986346,94.6,0.34,0.43,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2052,2301.2662150769215,438.05318344616546,1299.939998008919,563.273033621837,109.54545041272468,1118.3900096120974,1182.8762054648241,94.5,0.34,0.43,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2053,2291.701809658903,432.229108698359,1291.5888153174826,567.8838856430615,109.68823624479414,1113.1024603771566,1178.5993492817465,94.4,0.33,0.44,0.77
baseline,county,38051,McIntosh County,R6,Jamestown,2054,2281.397638020226,426.2439855126025,1281.9390207006804,573.2146318069434,109.52886659373083,1107.377808348402,1174.0198296718245,94.3,0.33,0.45,0.78
baseline,county,38051,McIntosh County,R6,Jamestown,2055,2270.3886996606443,420.15772216540296,1271.413535744116,578.8174417511252,109.07887065366248,1101.2275755509038,1169.1611241097403,94.2,0.33,0.46,0.79
baseline,county,38053,McKenzie County,R1,Williston,2025,15192.0,4730.295897605196,8864.601680530375,1597.1024218644297,165.46556622919766,8057.453659856583,7134.546340143418,112.9,0.53,0.18,0.71
baseline,county,38053,McKenzie County,R1,Williston,2026,15039.644033248896,4682.042297943688,8734.159216465376,1623.4425188398327,172.35141235254486,7951.932317076162,7087.711716172735,112.2,0.54,0.19,0.72
baseline,county,38053,McKenzie County,R1,Williston,2027,15001.025466549587,4646.863154443851,8693.279373276308,1660.8829388294275,176.44036277806762,7910.686730738306,7090.3387358112805,111.6,0.53,0.19,0.73
baseline,county,38053,McKenzie County,R1,Williston,2028,15075.568875947502,4627.514996072177,8741.194224228131,1706.859655647192,178.94275873020268,7932.788361186086,7142.780514761414,111.1,0.53,0.2,0.72
baseline,county,38053,McKenzie County,R1,Williston,2029,15274.46227831026,4625.034634108419,8890.676027365518,1758.751616836324,180.96215862767917,8023.422418911445,7251.039859398815,110.7,0.52,0.2,0.72
baseline,county,38053,McKenzie County,R1,Williston,2030,15585.066638507367,4630.924048010481,9141.574669232887,1812.5679212639984,182.9590012264703,8175.291691623183,7409.774946884183,110.3,0.51,0.2,0.7
baseline,county,38053,McKenzie County,R1,Williston,2031,15917.471908979178,4629.451192544018,9425.534296487622,1862.4864199475378,185.94198165279835,8338.965736445176,7578.506172534001,110.0,0.49,0.2,0.69
baseline,county,38053,McKenzie County,R1,Williston,2032,16256.772310790455,4615.294595658972,9734.498867380646,1906.9788477508373,189.42604362953207,8506.375990295528,7750.396320494925,109.8,0.47,0.2,0.67
baseline,county,38053,McKenzie County,R1,Williston,2033,16604.37448831223,4588.841613054402,10068.4042193718,1947.1286558860288,194.05364846832305,8678.173531077995,7926.200957234235,109.5,0.46,0.19,0.65
baseline,county,38053,McKenzie County,R1,Williston,2034,16961.520492169817,4551.572616640186,10425.37743364993,1984.5704418796997,200.60515523318603,8854.91949974464,8106.600992425176,109.2,0.44,0.19,0.63
baseline,county,38053,McKenzie County,R1,Williston,2035,17329.47530973315,4503.494101246831,10805.701591048128,2020.2796174381924,209.4010071575123,9037.17229231198,8292.30301742117,109.0,0.42,0.19,0.6
baseline,county,38053,McKenzie County,R1,Williston,2036,17709.753414193947,4450.666425747184,11204.921133517882,2054.16585492888,221.41987821375136,9225.608372639195,8484.14504155475,108.7,0.4,0.18,0.58
baseline,county,38053,McKenzie County,R1,Williston,2037,18104.18490729204,4402.083175544549,11615.458691963575,2086.6430397839185,235.55569045460302,9421.182559661262,8683.002347630782,108.5,0.38,0.18,0.56
baseline,county,38053,McKenzie County,R1,Williston,2038,18514.952538344325,4365.450662290929,12030.80326161086,2118.6986144425346,250.83769739616827,9624.928194323546,8890.024344020778,108.3,0.36,0.18,0.54
baseline,county,38053,McKenzie County,R1,Williston,2039,18943.90367688066,4343.9332470866675,12448.591930911085,2151.3784988829084,266.03583997615874,9837.683996739363,9106.2196801413,108.0,0.35,0.17,0.52
baseline,county,38053,McKenzie County,R1,Williston,2040,19392.30637345469,4345.193807202766,12861.375118849961,2185.737447401959,280.4682749210782,10059.813816433147,9332.492557021538,107.8,0.34,0.17,0.51
baseline,county,38053,McKenzie County,R1,Williston,2041,19844.93049154304,4366.089593325529,13256.651713983518,2222.189184233993,293.8341352288485,10285.280505024739,9559.649986518301,107.6,0.33,0.17,0.5
baseline,county,38053,McKenzie County,R1,Williston,2042,20302.018765050216,4405.609732211045,13635.049775408848,2261.359257430323,305.93337537370303,10514.331977532735,9787.686787517481,107.4,0.32,0.17,0.49
baseline,county,38053,McKenzie County,R1,Williston,2043,20764.574559598226,4463.9909213218925,13996.30846433993,2304.2751739364026,317.22202507673484,10747.841302928084,10016.733256670143,107.3,0.32,0.16,0.48
baseline,county,38053,McKenzie County,R1,Williston,2044,21232.748607083802,4578.857308408715,14301.687739020605,2352.2035596544843,328.3727405048282,10986.429692914771,10246.318914169033,107.2,0.32,0.16,0.48
baseline,county,38053,McKenzie County,R1,Williston,2045,21706.09159607822,4707.70415226645,14592.122978172996,2406.26446563877,339.5218326294848,11230.282877424173,10475.808718654043,107.2,0.32,0.16,0.49
baseline,county,38053,McKenzie County,R1,Williston,2046,22196.699742741966,4852.546778487768,14876.459666789835,2467.693297464364,351.26478601340466,11482.76290770062,10713.936835041348,107.2,0.33,0.17,0.49
baseline,county,38053,McKenzie County,R1,Williston,2047,22699.344389148016,5008.695294336622,15157.095250159533,2533.5538446518617,364.116096391348,11741.0553601286,10958.289029019417,107.1,0.33,0.17,0.5
baseline,county,38053,McKenzie County,R1,Williston,2048,23210.112686990567,5171.450272201056,15434.31931465565,2604.3431001338604,376.91954779534893,12003.183483576966,11206.929203413598,107.1,0.34,0.17,0.5
baseline,county,38053,McKenzie County,R1,Williston,2049,23725.65002772209,5335.7723692678655,15709.469026998271,2680.4086314559536,388.12257495892135,12267.410682237145,11458.239345484944,107.1,0.34,0.17,0.51
baseline,county,38053,McKenzie County,R1,Williston,2050,24243.22108241537,5498.788467211725,15982.213514290363,2762.2191009132844,396.94830919100104,12532.651786566576,11710.569295848794,107.0,0.34,0.17,0.52
baseline,county,38053,McKenzie County,R1,Williston,2051,24757.96518572389,5658.3522895563,16250.387814186477,2849.225081981112,403.93365881677937,12796.717987597953,11961.247198125937,107.0,0.35,0.18,0.52
baseline,county,38053,McKenzie County,R1,Williston,2052,25266.951552538085,5811.485278559478,16515.2648131789,2940.20146079971,409.6993595365293,13058.291934473009,12208.659618065078,107.0,0.35,0.18,0.53
baseline,county,38053,McKenzie County,R1,Williston,2053,25767.78701363138,5955.061448310768,16774.80033363293,3037.9252316876823,414.65054870504247,13316.30709198503,12451.47992164635,106.9,0.36,0.18,0.54
baseline,county,38053,McKenzie County,R1,Williston,2054,26258.254887627187,6086.116050030625,17025.69290703255,3146.445930564011,419.2892773425814,13569.506841198561,12688.748046428625,106.9,0.36,0.18,0.54
baseline,county,38053,McKenzie County,R1,Williston,2055,26736.89199863826,6201.784396106838,17267.50122673667,3267.606375794753,423.82683954873585,13816.898776646043,12919.993221992218,106.9,0.36,0.19,0.55
baseline,county,38055,McLean County,R7,Bismarck,2025,9740.0,2039.4477667851702,4991.753858405282,2708.798374809548,277.0137125444388,4985.257491112239,4754.74250888776,104.8,0.41,0.54,0.95
baseline,county,38055,McLean County,R7,Bismarck,2026,9651.190242315604,1995.537804277058,4939.55224443361,2716.100193604936,279.259811123006,4941.082820335486,4710.1074219801185,104.9,0.4,0.55,0.95
baseline,county,38055,McLean County,R7,Bismarck,2027,9585.179940768296,1959.4420198641274,4902.921382580543,2722.8165383236264,275.13776714004723,4907.339054296949,4677.840886471348,104.9,0.4,0.56,0.95
baseline,county,38055,McLean County,R7,Bismarck,2028,9540.861979364221,1931.9901459020332,4880.85812391163,2728.013709550557,269.4234925226342,4883.709035476587,4657.152943887633,104.9,0.4,0.56,0.95
baseline,county,38055,McLean County,R7,Bismarck,2029,9525.320989948848,1912.5699656649654,4877.784245549091,2734.9667787347917,266.90385202121905,4874.350298685573,4650.9706912632755,104.8,0.39,0.56,0.95
baseline,county,38055,McLean County,R7,Bismarck,2030,9528.124690490926,1895.2085770744943,4892.205728016772,2740.7103853996596,268.1832871880249,4873.680340703912,4654.444349787013,104.7,0.39,0.56,0.95
baseline,county,38055,McLean County,R7,Bismarck,2031,9538.611090744704,1876.5054251223266,4923.278103518538,2738.8275621038397,273.0672197942649,4876.730799544825,4661.88029119988,104.6,0.38,0.56,0.94
baseline,county,38055,McLean County,R7,Bismarck,2032,9546.834056090862,1857.504615141237,4964.2802966430145,2725.0491443066094,281.19692601800006,4878.369831191702,4668.464224899159,104.5,0.37,0.55,0.92
baseline,county,38055,McLean County,R7,Bismarck,2033,9552.933499634599,1840.3369764770405,5009.934311416279,2702.6622117412794,290.66427932947926,4878.67605220113,4674.25744743347,104.4,0.37,0.54,0.91
baseline,county,38055,McLean County,R7,Bismarck,2034,9557.215767899284,1825.264160054817,5055.476904337444,2676.474703507023,299.2704707056617,4877.762399296375,4679.453368602908,104.2,0.36,0.53,0.89
baseline,county,38055,McLean County,R7,Bismarck,2035,9560.252315453661,1810.3698228351454,5099.935877461125,2649.9466151573906,305.9616965728593,4875.802810742072,4684.449504711588,104.1,0.35,0.52,0.87
baseline,county,38055,McLean County,R7,Bismarck,2036,9562.880352663902,1795.9722682232432,5142.810893557576,2624.0971908830843,312.7455947016266,4873.179022206943,4689.70133045696,103.9,0.35,0.51,0.86
baseline,county,38055,McLean County,R7,Bismarck,2037,9566.807569687258,1781.8930940389903,5185.834149242162,2599.0803264061055,317.85476271886637,4870.465598492073,4696.341971195186,103.7,0.34,0.5,0.84
baseline,county,38055,McLean County,R7,Bismarck,2038,9573.918440039677,1768.9669138536915,5230.672558797887,2574.2789673880984,322.62219547458415,4868.487623493817,4705.43081654586,103.5,0.34,0.49,0.83
baseline,county,38055,McLean County,R7,Bismarck,2039,9585.061332540123,1759.2738218082982,5278.048350683419,2547.7391600484057,328.71133979347076,4867.743530933061,4717.317801607061,103.2,0.33,0.48,0.82
baseline,county,38055,McLean County,R7,Bismarck,2040,9600.337179460123,1755.951561896759,5325.702059407389,2518.6835581559744,336.56602722368876,4868.388449346045,4731.948730114078,102.9,0.33,0.47,0.8
baseline,county,38055,McLean County,R7,Bismarck,2041,9614.631676287692,1757.695326535879,5367.583418589279,2489.3529311625343,346.2595959511785,4868.688380556695,4745.943295730998,102.6,0.33,0.46,0.79
baseline,county,38055,McLean County,R7,Bismarck,2042,9627.591330351654,1764.045143125257,5404.593838533701,2458.9523486926964,360.05074784541864,4868.89884076033,4758.692489591324,102.3,0.33,0.45,0.78
baseline,county,38055,McLean County,R7,Bismarck,2043,9639.201145210203,1774.6426002971505,5435.560554959281,2428.997989953772,375.4861277394205,4869.199262935994,4770.0018822742095,102.1,0.33,0.45,0.77
baseline,county,38055,McLean County,R7,Bismarck,2044,9649.665449644544,1790.5009217948061,5457.493147573141,2401.671380276597,389.3217784306113,4869.708884991731,4779.9565646528135,101.9,0.33,0.44,0.77
baseline,county,38055,McLean County,R7,Bismarck,2045,9659.417501483356,1803.1266537949566,5477.721720201963,2378.5691274864375,399.60942038593885,4870.54392220123,4788.873579282127,101.7,0.33,0.43,0.76
baseline,county,38055,McLean County,R7,Bismarck,2046,9672.709865379784,1813.57622587068,5499.677238210042,2359.4564012990622,407.1212258090398,4874.032047439458,4798.677817940325,101.6,0.33,0.43,0.76
baseline,county,38055,McLean County,R7,Bismarck,2047,9688.919312494056,1822.0005748881765,5521.94202219631,2344.9767154095694,412.44241683874645,4879.483364225558,4809.435948268498,101.5,0.33,0.42,0.75
baseline,county,38055,McLean County,R7,Bismarck,2048,9707.097696910596,1827.9252882493104,5543.7775935562895,2335.3948151049963,415.27773454201025,4886.24301032531,4820.854686585286,101.4,0.33,0.42,0.75
baseline,county,38055,McLean County,R7,Bismarck,2049,9726.149955766617,1830.8951147500165,5564.78325823254,2330.471582784062,415.7188538821669,4893.685984139613,4832.463971627006,101.3,0.33,0.42,0.75
baseline,county,38055,McLean County,R7,Bismarck,2050,9744.964004031513,1830.6562582816282,5584.593296660835,2329.71444908905,413.8823421251733,4901.374999872555,4843.589004158958,101.2,0.33,0.42,0.74
baseline,county,38055,McLean County,R7,Bismarck,2051,9762.400203851392,1827.4794004594448,5601.736757512461,2333.1840458794854,409.4516555412676,4908.228100383408,4854.172103467983,101.1,0.33,0.42,0.74
baseline,county,38055,McLean County,R7,Bismarck,2052,9777.720931144788,1821.74568315663,5614.835371118999,2341.139876869159,402.32983030049763,4914.1084653052085,4863.612465839579,101.0,0.32,0.42,0.74
baseline,county,38055,McLean County,R7,Bismarck,2053,9790.414463566023,1813.6826710335758,5624.767969817949,2351.963822714499,394.05006931633005,4918.876761173715,4871.537702392309,101.0,0.32,0.42,0.74
baseline,county,38055,McLean County,R7,Bismarck,2054,9800.223863062654,1803.521399916954,5633.789599450277,2362.9128636954238,386.4907323631847,4922.397904102662,4877.825958959993,100.9,0.32,0.42,0.74
baseline,county,38055,McLean County,R7,Bismarck,2055,9807.226477588929,1791.2411652324015,5643.913240498689,2372.072071857838,380.73365552145924,4924.663113965984,4882.563363622945,100.9,0.32,0.42,0.74
baseline,county,38057,Mercer County,R7,Bismarck,2025,8441.000000000002,1968.3603087685676,4454.403466986105,2018.2362242453287,216.384044082415,4297.3466698610455,4143.653330138956,103.7,0.44,0.45,0.89
baseline,county,38057,Mercer County,R7,Bismarck,2026,8324.018817106175,1933.073166782166,4363.517119590171,2027.4285307338387,220.91825157039824,4227.2717993191645,4096.747017787011,103.2,0.44,0.46,0.91
baseline,county,38057,Mercer County,R7,Bismarck,2027,8222.451922989027,1899.4840111036688,4283.94190983198,2039.0260020533776,223.676282628063,4166.163007658635,4056.2889153303913,102.7,0.44,0.48,0.92
baseline,county,38057,Mercer County,R7,Bismarck,2028,8135.329814061644,1867.3428321297222,4217.454626927615,2050.5323550043067,225.5916420764184,4113.829933075838,4021.4998809858052,102.3,0.44,0.49,0.93
baseline,county,38057,Mercer County,R7,Bismarck,2029,8066.893728364162,1836.6503219066758,4170.916304762237,2059.3271016952485,227.37566330347653,4072.4406897102026,3994.4530386539586,102.0,0.44,0.49,0.93
baseline,county,38057,Mercer County,R7,Bismarck,2030,8007.379475852583,1800.1315972849548,4146.581283931413,2060.6665946362145,229.26009409966778,4037.0247323956487,3970.3547434569336,101.7,0.43,0.5,0.93
baseline,county,38057,Mercer County,R7,Bismarck,2031,7952.431483951005,1758.0486747162472,4142.962817499799,2051.419991734959,233.16052678595932,4004.2072785651767,3948.224205385828,101.4,0.42,0.5,0.92
baseline,county,38057,Mercer County,R7,Bismarck,2032,7893.817187350483,1712.8754621679996,4150.4020945164275,2030.539630666057,236.5816092095858,3969.585379986124,3924.23180736436,101.2,0.41,0.49,0.9
baseline,county,38057,Mercer County,R7,Bismarck,2033,7832.396267388629,1668.0313422092242,4163.912839172786,2000.452086006619,239.92363807312856,3933.429195018799,3898.967072369831,100.9,0.4,0.48,0.88
baseline,county,38057,Mercer County,R7,Bismarck,2034,7768.97105667689,1624.2899957645977,4179.653664648929,1965.0273962633623,243.47098076170536,3896.029041644929,3872.942015031961,100.6,0.39,0.47,0.86
baseline,county,38057,Mercer County,R7,Bismarck,2035,7704.315950521957,1580.1218270926036,4197.228032090252,1926.966091339102,247.38286901378095,3857.672355436582,3846.643595085375,100.3,0.38,0.46,0.84
baseline,county,38057,Mercer County,R7,Bismarck,2036,7639.2795257215,1536.4535771575245,4215.706715151511,1887.1192334124646,252.54426759461106,3818.7766531563047,3820.5028725651955,100.0,0.36,0.45,0.81
baseline,county,38057,Mercer County,R7,Bismarck,2037,7574.466931110762,1493.5512049000135,4237.475488186104,1843.440238024645,258.64699832314807,3779.6775590932934,3794.7893720174684,99.6,0.35,0.44,0.79
baseline,county,38057,Mercer County,R7,Bismarck,2038,7510.853147707501,1452.367365525738,4260.749562382334,1797.7362197994294,266.00980870043884,3740.898705250106,3769.9544424573955,99.2,0.34,0.42,0.76
baseline,county,38057,Mercer County,R7,Bismarck,2039,7449.124297757914,1414.4361460726495,4283.022759076931,1751.6653926083334,275.12583956367274,3702.876742207906,3746.2475555500077,98.8,0.33,0.41,0.74
baseline,county,38057,Mercer County,R7,Bismarck,2040,7389.837272599682,1383.9680155034587,4299.31321003972,1706.5560470565044,285.8820351160692,3665.954670124117,3723.8826024755663,98.4,0.32,0.4,0.72
baseline,county,38057,Mercer County,R7,Bismarck,2041,7334.824337495414,1360.3236952793745,4310.1743632041125,1664.3262790119272,298.46446124151026,3631.813782068816,3703.0105554265983,98.1,0.32,0.39,0.7
baseline,county,38057,Mercer County,R7,Bismarck,2042,7285.2925283513105,1342.9758867942496,4316.45887257923,1625.85776897783,312.04250746382513,3601.046351877032,3684.2461764742775,97.7,0.31,0.38,0.69
baseline,county,38057,Mercer County,R7,Bismarck,2043,7242.350947890872,1331.7159116778525,4318.700218661129,1591.934817551891,324.9687583653029,3574.2911358775823,3668.0598120132904,97.4,0.31,0.37,0.68
baseline,county,38057,Mercer County,R7,Bismarck,2044,7206.716948283467,1334.2089423912842,4309.13857656646,1563.3694293257226,335.37759702767846,3552.069656616545,3654.647291666922,97.2,0.31,0.36,0.67
baseline,county,38057,Mercer County,R7,Bismarck,2045,7178.9683336050475,1337.3230966546873,4300.796268939024,1540.848968011336,342.25522043406704,3534.815732478285,3644.1526011267624,97.0,0.31,0.36,0.67
baseline,county,38057,Mercer County,R7,Bismarck,2046,7157.789610238924,1341.8847659404266,4291.5716104485355,1524.3332338499624,346.3564249054329,3521.569211429038,3636.220398809886,96.8,0.31,0.36,0.67
baseline,county,38057,Mercer County,R7,Bismarck,2047,7141.420198528476,1347.779657244618,4277.447444824228,1516.1930964596306,349.09203401002856,3511.5524428180584,3629.867755710419,96.7,0.32,0.35,0.67
baseline,county,38057,Mercer County,R7,Bismarck,2048,7128.262654132506,1354.4514276195373,4258.86051893808,1514.9507075748902,349.69067332149814,3504.0294757849483,3624.233178347559,96.7,0.32,0.36,0.67
baseline,county,38057,Mercer County,R7,Bismarck,2049,7117.144376721059,1361.2983146748397,4237.689059487861,1518.1570025583578,347.2136006971425,3498.320745539975,3618.8236311810842,96.7,0.32,0.36,0.68
baseline,county,38057,Mercer County,R7,Bismarck,2050,7107.253341335226,1367.6587010572132,4215.804270822563,1523.7903694554498,341.39224988006293,3493.952129601796,3613.30121173343,96.7,0.32,0.36,0.69
baseline,county,38057,Mercer County,R7,Bismarck,2051,7097.214647398822,1372.943345996717,4193.264612677197,1531.0066887249084,332.75309781417195,3489.863199963126,3607.351447435696,96.7,0.33,0.37,0.69
baseline,county,38057,Mercer County,R7,Bismarck,2052,7086.979990705124,1376.6035548593413,4170.457386078514,1539.919049767268,322.15510243557856,3485.8269152503067,3601.1530754548166,96.8,0.33,0.37,0.7
baseline,county,38057,Mercer County,R7,Bismarck,2053,7076.202931949839,1378.0283961829523,4148.009312864902,1550.1652229019844,310.46685981396405,3481.5539090948528,3594.649022854986,96.9,0.33,0.37,0.71
baseline,county,38057,Mercer County,R7,Bismarck,2054,7064.219681624333,1376.7560366784928,4126.521615778271,1560.9420291675697,298.96401815904227,3476.6644111042206,3587.555270520112,96.9,0.33,0.38,0.71
baseline,county,38057,Mercer County,R7,Bismarck,2055,7050.356781039622,1372.5659758655058,4106.274539051627,1571.51626612249,288.37110784977756,3470.8040516248693,3579.552729414753,97.0,0.33,0.38,0.72
baseline,county,38059,Morton County,R7,Bismarck,2025,34601.0,7939.585895630812,20337.02239822191,6324.391706147278,738.6889512780019,17529.190004094286,17071.809995905714,102.7,0.39,0.31,0.7
baseline,county,38059,Morton County,R7,Bismarck,2026,34457.933591528636,7849.658436620992,20269.961830504282,6338.313324403357,742.6320613470975,17494.272449450087,16963.66114207854,103.1,0.39,0.31,0.7
baseline,county,38059,Morton County,R7,Bismarck,2027,34432.664175877726,7790.408028134407,20269.952264265667,6372.3038834776535,730.1314286269752,17511.062400180814,16921.601775696912,103.5,0.38,0.31,0.7
baseline,county,38059,Morton County,R7,Bismarck,2028,34526.97130900994,7762.40341565178,20338.960719374623,6425.607173983534,712.8785079401341,17579.77238723976,16947.198921770178,103.7,0.38,0.32,0.7
baseline,county,38059,Morton County,R7,Bismarck,2029,34762.81197566181,7762.389879439705,20500.16848266633,6500.253613555774,700.8719342876543,17712.972145735584,17049.839829926226,103.9,0.38,0.32,0.7
baseline,county,38059,Morton County,R7,Bismarck,2030,35100.794289384066,7776.544152894785,20737.426964225884,6586.823172263399,696.9960946032456,17890.999284300586,17209.79500508348,104.0,0.38,0.32,0.69
baseline,county,38059,Morton County,R7,Bismarck,2031,35474.0591343245,7789.686892136646,21026.80562912533,6657.566613062527,704.4723606585832,18086.239194928898,17387.819939395606,104.0,0.37,0.32,0.69
baseline,county,38059,Morton County,R7,Bismarck,2032,35846.45467895253,7792.303793947179,21348.127935552046,6706.022949453302,718.6763025918707,18280.299089942684,17566.155589009843,104.1,0.37,0.31,0.68
baseline,county,38059,Morton County,R7,Bismarck,2033,36218.2698002058,7783.815594872651,21697.10917361788,6737.345031715276,737.1511441287513,18473.57231663331,17744.697483572498,104.1,0.36,0.31,0.67
baseline,county,38059,Morton County,R7,Bismarck,2034,36589.75188297092,7765.527695561831,22063.501550372017,6760.722637037075,756.4699739829141,18666.38587722221,17923.366005748714,104.1,0.35,0.31,0.66
baseline,county,38059,Morton County,R7,Bismarck,2035,36961.491493428184,7733.235977261317,22445.872794295905,6782.382721870959,774.5971970321009,18859.139561339245,18102.351932088935,104.2,0.34,0.3,0.65
baseline,county,38059,Morton County,R7,Bismarck,2036,37334.27184514381,7694.615255307702,22837.30731106724,6802.349278768867,796.3804115755133,19052.303864869642,18281.96798027417,104.2,0.34,0.3,0.63
baseline,county,38059,Morton County,R7,Bismarck,2037,37710.31640631446,7661.04443177948,23226.13969417931,6823.132280355667,819.3591321314632,19246.87717929416,18463.4392270203,104.2,0.33,0.29,0.62
baseline,county,38059,Morton County,R7,Bismarck,2038,38092.591467858576,7642.132356940585,23607.151312905968,6843.3077980120215,844.2225796918151,19444.25399391477,18648.337473943808,104.3,0.32,0.29,0.61
baseline,county,38059,Morton County,R7,Bismarck,2039,38483.77584377376,7641.647169260485,23982.89129476356,6859.237379749712,872.2278560055502,19645.904759554654,18837.871084219107,104.3,0.32,0.29,0.6
baseline,county,38059,Morton County,R7,Bismarck,2040,38885.91557434117,7664.69874032082,24351.181286834115,6870.035547186237,903.3619907671132,19852.797061348727,19033.118512992445,104.3,0.31,0.28,0.6
baseline,county,38059,Morton County,R7,Bismarck,2041,39285.15573361116,7710.963952339365,24694.547625400464,6879.644155871326,938.1684356140842,20055.708177090182,19229.447556520972,104.3,0.31,0.28,0.59
baseline,county,38059,Morton County,R7,Bismarck,2042,39680.894795028005,7776.445376068662,25017.21911567929,6887.230303280058,976.3943854900743,20254.379747708193,19426.51504731982,104.3,0.31,0.28,0.59
baseline,county,38059,Morton County,R7,Bismarck,2043,40074.2297268448,7859.328882644145,25313.976091178552,6900.924753022103,1014.9151808794296,20449.358493237945,19624.871233606857,104.2,0.31,0.27,0.58
baseline,county,38059,Morton County,R7,Bismarck,2044,40465.06188533188,7944.707857801756,25587.875934178624,6932.4780933514985,1049.9695467106012,20640.769160215412,19824.29272511647,104.1,0.31,0.27,0.58
baseline,county,38059,Morton County,R7,Bismarck,2045,40852.52830623085,8033.628143539375,25828.924163021587,6989.975999669892,1079.3427754235242,20828.27057833555,20024.257727895307,104.0,0.31,0.27,0.58
baseline,county,38059,Morton County,R7,Bismarck,2046,41246.885520652846,8124.815161097713,26049.398292289417,7072.6720672657175,1105.4383051171953,21019.634410514984,20227.251110137866,103.9,0.31,0.27,0.58
baseline,county,38059,Morton County,R7,Bismarck,2047,41643.534174174485,8217.003697551401,26241.877756894606,7184.65271972848,1129.3121744290384,21212.73128826,20430.802885914487,103.8,0.31,0.27,0.59
baseline,county,38059,Morton County,R7,Bismarck,2048,42038.936551973275,8308.280931871785,26409.846621407047,7320.808998694446,1149.4105215744646,21406.124785532927,20632.811766440347,103.7,0.31,0.28,0.59
baseline,county,38059,Morton County,R7,Bismarck,2049,42430.082758718934,8396.52579335958,26561.890763667503,7471.666201691849,1164.015088563015,21598.10333171029,20831.979427008642,103.7,0.32,0.28,0.6
baseline,county,38059,Morton County,R7,Bismarck,2050,42814.62026177149,8479.429235734538,26704.787630175197,7630.403395861754,1172.4548175703446,21787.5525049165,21027.06775685499,103.6,0.32,0.29,0.6
baseline,county,38059,Morton County,R7,Bismarck,2051,43191.17621868558,8556.365246966847,26840.610889448784,7794.200082269946,1175.1870110664095,21973.263334418465,21217.91288426711,103.6,0.32,0.29,0.61
baseline,county,38059,Morton County,R7,Bismarck,2052,43559.320537032756,8627.255750400209,26962.138879345675,7969.925907286876,1173.09979431187,22154.794213410467,21404.52632362229,103.5,0.32,0.3,0.62
baseline,county,38059,Morton County,R7,Bismarck,2053,43917.892812764585,8690.368081522793,27070.085129490377,8157.439601751414,1168.6026269142365,22331.337719994975,21586.55509276961,103.5,0.32,0.3,0.62
baseline,county,38059,Morton County,R7,Bismarck,2054,44265.86130970476,8744.19212477044,27163.88639677061,8357.782788163706,1165.2663367078226,22502.076642042968,21763.784667661785,103.4,0.32,0.31,0.63
baseline,county,38059,Morton County,R7,Bismarck,2055,44603.071092363294,8788.08811853019,27245.433491711436,8569.549482121673,1164.8732010474778,22666.720988602396,21936.350103760902,103.3,0.32,0.31,0.64
baseline,county,38061,Mountrail County,R2,Minot,2025,9395.0,2678.3092260924636,5353.156363943424,1363.5344099641125,98.17447751741608,4868.065758919147,4526.934241080853,107.5,0.5,0.25,0.76
baseline,county,38061,Mountrail County,R2,Minot,2026,9211.412969978397,2623.1384237605957,5235.101187621056,1353.1733585967447,100.2982852851153,4756.82824701624,4454.584722962157,106.8,0.5,0.26,0.76
baseline,county,38061,Mountrail County,R2,Minot,2027,9077.642201648296,2577.8176464659286,5147.68252670881,1352.1420284735577,101.83265746181486,4671.947840427784,4405.694361220511,106.0,0.5,0.26,0.76
baseline,county,38061,Mountrail County,R2,Minot,2028,8991.120281208332,2541.9429265373064,5090.770890304017,1358.4064643670094,103.26542012633173,4611.910296944052,4379.20998426428,105.3,0.5,0.27,0.77
